SID:010,4,HORNB1,RW12, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1180,    ,+,00600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HORNB1,RW12,OLELI,CY,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,HORNB1,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0060,    ,+,00600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,HORNB1,RW36,OLELI,CY,P,C,EE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,HORNB1, ,OLELI,CY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,HORNB1, ,YCD,CY,D,B,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SARAT1,RW30, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,2980,    ,+,00600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SARAT1,RW30,LENIL,CY,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SARAT1,RW36, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0060,    ,+,00600,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SARAT1,RW36,LENIL,CY,P,C,EE  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SARAT1, ,LENIL,CY,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,SARAT1, ,KELSY,CY,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I12-Y,AGGUA,AGGUA,CY,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I12-Y,AGGUA,KARIG,CY,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05500,     ,     ,-,210,    ,   , , , , , ,0,N,S;
