SID:010,2,GR1,RW28, , , , ,    , ,   ,CD, ,GZR,EH,D, ,      ,    ,    ,2790,0013, ,     ,     ,03000, ,   ,    ,   ,GZR,EH,D, , , , , ;
SID:020,2,GR1,RW28,D267E,EH,P,C,EY  , ,   ,CF, ,EHV,EH,D, ,      ,2862,0227,2670,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GR1,RW28, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GR1,RW28,D017I,EH,E,A,E   ,R,   ,AF, ,GZR,EH,D, ,      ,0170,0090,2670,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GR1,RW28,D022P,EH,P,C,EY  , ,   ,CF, ,EHV,EH,D, ,      ,3334,0239,0220,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GR1,RW28, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GR1,RW28,GZR,EH,D, ,VE  , ,   ,CF, ,EHV,EH,D, ,      ,2913,0180,2270,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GR3,RW10, , , , ,    , ,   ,CD, ,GZR,EH,D, ,      ,    ,    ,0990,0010, ,     ,     ,03000, ,   ,    ,   ,GZR,EH,D, , , , , ;
SID:020,2,GR3,RW10,GZR05,EH,P,C,EY  , ,   ,CF, ,EHV,EH,D, ,      ,2910,0130,1120,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GR3,RW10, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GR3,RW10,D032I,EH,P,C,EY  ,L,   ,AF, ,GZR,EH,D, ,      ,0320,0090,1120,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,GR3,RW10,D022P,EH,P,C,EY  , ,   ,CF, ,EHV,EH,D, ,      ,3334,0239,0220,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,GR3,RW10, , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,1820,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,GR3,RW10,GZR,EH,D, ,VE  , ,   ,CF, ,EHV,EH,D, ,      ,2913,0180,2270,0140, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I28,D067J,D067J,EH,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I28,D067J,D099K,EH,P,C,E   ,R,   ,AF, ,GZR,EH,D, ,      ,0990,0100,0670,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I28,D067J,CI28,EH,P,C,EE  , ,   ,CF, ,GZO,EH,P,I,      ,0982,0090,2790,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I28, ,CI28,EH,P,C,E  I, ,   ,IF, ,GZO,EH,P,I,      ,0982,0090,    ,    ,J,02000,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I28, ,FI28,EH,P,C,E  F, ,   ,CF, ,GZO,EH,P,I,      ,0982,0060,2790,0030,G,02000,01500,     , ,   ,-300,   ,GZR,EH,D, , ,0,D,S;
APPCH:030,I,I28, ,RW28,EH,P,G,G  M, ,   ,CF, ,GZO,EH,P,I,      ,0982,0015,2790,0044, ,00090,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I28, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2790,    ,+,00450,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I28, ,D282B,EH,P,C,EY  , ,   ,CF, ,GZR,EH,D, ,      ,2820,0020,2820,0020, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I28, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0970,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
