STAR:010,5,GALI1A,RW17,MELEL,FC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,GALI1A,RW17,GALIR,FC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GALI1A,RW17,AKDOR,FC,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,GALI1D,RW35,MELEL,FC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,GALI1D,RW35,GALIR,FC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,GALI1D,RW35,DIPRO,FC,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,2,GALI1R,RW17,MELEL,FC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,IT,FC,D, , , , , ;
STAR:010,2,GALI1R,RW17,GALIR,FC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,GALI1R,RW17,RIMAS,FC,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,2,GALI1V,ALL,MELEL,FC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,IT,FC,D, , , , , ;
STAR:010,2,GALI1V,ALL,GALIR,FC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,GALI1V,ALL,IT,FC,D, ,VE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:005,2,GALI1X,RW35,MELEL,FC,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,IT,FC,D, , , , , ;
STAR:010,2,GALI1X,RW35,GALIR,FC,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,GALI1X,RW35,IT,FC,D, ,V  H, ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,GALI1X,RW35,XINOD,FC,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,5,IKRI1D,RW35,IKRIT,FC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,IKRI1D,RW35,DIPRO,FC,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,2,IKRI1K,RW35,IKRIT,FC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,IT,FC,D, , , , , ;
STAR:030,2,IKRI1K,RW35,D053M,FC,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,IKRI1K,RW35, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,IKRI1K,RW35,KODOT,FC,P,C,EE  ,R,   ,AF, ,IT,FC,D, ,      ,1140,0110,0530,    ,+,02000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:015,5,IKRI1M,RW17,IKRIT,FC,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:020,5,IKRI1M,RW17,MEKIS,FC,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
