APPCH:010,A,L23,ESL,ESL,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L23,ESL,HOLOE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L23,ESL,HOLOE,K6,E,A,E  A,L,   ,PI, ,ESL,K6,D, ,      ,0334,0330,0930,0100,+,04300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L23,ESL,JUKLA,K6,P,C,EE  , ,   ,CF, ,ICBE,K6,P,I,      ,0475,0101,2280,0077,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L23,HGR,HGR,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L23,HGR,HOLOE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L23,HGR,HOLOE,K6,E,A,E  A,L,   ,PI, ,ESL,K6,D, ,      ,0334,0330,0930,0100,+,04300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L23,HGR,JUKLA,K6,P,C,EE  , ,   ,CF, ,ICBE,K6,P,I,      ,0475,0101,2280,0077,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L23,MRB,MRB,K6,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L23,MRB,HOLOE,K6,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L23,MRB,HOLOE,K6,E,A,E  A,L,   ,PI, ,ESL,K6,D, ,      ,0334,0330,0930,0100,+,04300,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,L23,MRB,JUKLA,K6,P,C,EE  , ,   ,CF, ,ICBE,K6,P,I,      ,0475,0101,2280,0077,+,03800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L23, ,JUKLA,K6,P,C,E  I, ,   ,IF, ,ICBE,K6,P,I,      ,0475,0101,    ,    ,+,03800,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L23, ,HOLOE,K6,E,A,E  F, ,   ,CF, ,ICBE,K6,P,I,      ,0475,0078,2280,0023,+,03400,     ,     , ,   ,    ,   ,ESL,K6,D, , ,0,D,S;
APPCH:025,L,L23, ,JURUP,K6,P,C,E S , ,   ,CF, ,ICBE,K6,P,I,      ,0475,0052,2280,0027,+,02420,     ,     , ,   ,-348,   , , , , , ,0,D,S;
APPCH:030,L,L23, ,WAKIB,K6,P,C,E  M, ,   ,CF, ,ICBE,K6,P,I,      ,0475,0008,2280,0043, ,00815,     ,     , ,   ,-348,   , , , , , ,0,D,S;
APPCH:040,L,L23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,01180,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L23, , , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1750,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,L,L23, ,KEYER,K6,E,A,E   , ,   ,CF, ,ESL,K6,D, ,      ,0462,0188,2260,0010,+,05000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,L,L23, ,KEYER,K6,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0460,T010, ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,R05,HEKPA,HEKPA,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,0290,0050,+,05400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R05, ,HEKPA,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R05, ,JIRMO,K6,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,0290,0090,+,02800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,        LP, ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R05, ,KAGPE,K6,P,C,E S , ,302,TF, , , , , ,      ,    ,    ,0290,0028,+,01920,     ,     , ,   ,-301,   , , , , , ,A,J,S;
APPCH:030,R,R05, ,LIDVE,K6,P,C,EY M, ,302,TF, , , , , ,      ,    ,    ,0290,0031, ,00922,     ,     , ,   ,-301,   , , , , , ,A,J,S;
APPCH:040,R,R05, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0290,    ,+,01175,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R05, ,HOLOE,K6,E,A,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R05, ,HOLOE,K6,E,A,EE H,R,   ,HM, , , , , ,      ,    ,    ,0500,0040,+,04500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,CADIR,CADIR,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R23,CADIR,CIDAS,K6,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,CIDAS,CIDAS,K6,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,2290,0050,+,05400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R23,ZIDUP,ZIDUP,K6,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R23,ZIDUP,CIDAS,K6,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R23, ,CIDAS,K6,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:011,R,R23, ,WANVO,K6,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,2290,0068,+,03800,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R23, ,WUVUK,K6,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2290,0021,+,03400,     ,     , ,   ,-350,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R23, ,ZOBOB,K6,P,C,E S , ,   ,TF, , , , , ,      ,    ,    ,2290,0035,+,02080,     ,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:030,R,R23, ,RW23,K6,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,2290,0034, ,00830,     ,     , ,   ,-350,   , , , , , ,A,J,S;
APPCH:040,R,R23, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2290,    ,+,01220,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R23, ,KEYER,K6,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R23, ,KEYER,K6,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,1300,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW05 ,     ,      ,00722, ,    , ,   ;N39363985,W078455313,0000;
RWY:RW11 ,     ,      ,00723, ,    , ,   ;N39364931,W078460755,0560;
RWY:RW23 ,     ,      ,00775, ,ICBE,0,   ;N39371858,W078451249,0000;
RWY:RW29 ,     ,      ,00727, ,    , ,   ;N39364638,W078453661,0000;
