SID:010,5,EKAT2C,RW25, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2460,    ,+,00500,     ,03000,-,230,    ,   ,SAVT,SA,P,A, , , , ;
SID:020,5,EKAT2C,RW25,VT021,SA,P,C,EY  , ,010,CF, ,TRE,SA,D, ,      ,2453,0058,2460,0040, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,EKAT2C,RW25,RAXEM,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKAT2C,RW25,TISLA,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAT2C,RW25,EKATO,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKAT2K,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0660,    ,+,00500,     ,03000, ,   ,    ,   ,SAVT,SA,P,A, , , , ;
SID:020,5,EKAT2K,RW07,VT321,SA,P,C,E   , ,010,CF, ,TRE,SA,D, ,      ,0672,0046,0660,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,EKAT2K,RW07,NAJAL,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,EKAT2K,RW07,VT030,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,EKAT2K,RW07,ISMOS,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL110,     ,     , ,   ,    ,   , , , , , , , , ;
SID:055,5,EKAT2K,RW07,ROGIP,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKAT2K,RW07,EKATO,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GATU2C,RW25, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2460,    ,+,00500,     ,03000,-,230,    ,   ,SAVT,SA,P,A, , , , ;
SID:020,5,GATU2C,RW25,VT021,SA,P,C,EY  , ,010,CF, ,TRE,SA,D, ,      ,2453,0058,2460,0040, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:030,5,GATU2C,RW25,VY029,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GATU2C,RW25,VT757,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GATU2C,RW25,ILNOX,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GATU2C,RW25,GATUD,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,GATU2K,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0660,    ,+,00500,     ,03000, ,   ,    ,   ,SAVT,SA,P,A, , , , ;
SID:020,5,GATU2K,RW07,VT321,SA,P,C,E   , ,010,CF, ,TRE,SA,D, ,      ,0672,0046,0660,0050, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GATU2K,RW07,USILO,SA,P,C,EY  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,GATU2K,RW07,VT777,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,GATU2K,RW07,KAMOV,SA,E,A,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,GATU2K,RW07,GATUD,SA,E,A,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LOMU1C,RW25, , , , ,    , ,010,VA, , , , , ,      ,    ,    ,2460,    ,+,00500,     ,03000,-,230,    ,   ,SAVT,SA,P,A, , , , ;
SID:020,5,LOMU1C,RW25,VT021,SA,P,C,EY  , ,010,CF, ,TRE,SA,D, ,      ,2453,0058,2460,0040, ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:025,5,LOMU1C,RW25,VT206,SA,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , , , , ;
SID:027,5,LOMU1C,RW25,VT023,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL060,     ,     ,-,230,    ,   , , , , , , , , ;
SID:028,5,LOMU1C,RW25,GEBIM,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LOMU1C,RW25,ILPAL,SA,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
