SID:010,5,ARAC1W,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,02480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:020,5,ARAC1W,RW12,XO400,GC,P,C,E   , ,   ,CF, ,GDV,GC,D, ,      ,3023,0435,1150,0100,+,04900,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ARAC1W,RW12,XO401,GC,P,C,EY  ,L,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ARAC1W,RW12,TESEL,GC,E,A,E   ,L,   ,CF, ,GDV,GC,D, ,      ,2926,0784,2690,0350, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ARAC1W,RW12,MOROD,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ARAC1W,RW12,ARACO,GC,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARAC2J,RW30, , , , ,    , ,   ,VD, ,TFN,GC,D, ,      ,    ,    ,2950,0126, ,     ,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,ARAC2J,RW30,TESEL,GC,E,A,E   , ,   ,CF, ,TFN,GC,D, ,      ,2696,0300,2690,0180, ,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARAC2J,RW30,ARACO,GC,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARAC4K,RW12, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1150,    ,+,02480,     ,06000, ,   ,    ,   , , , , , , , , ;
SID:030,2,ARAC4K,RW12,LRO,GC,D, ,V   , ,   ,FD, ,LRO,GC,D, ,      ,0000,0000,1180,0080,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:035,2,ARAC4K,RW12, , , , ,    ,L,   ,VI, , , , , ,      ,    ,    ,0080,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARAC4K,RW12,TFN,GC,D, ,V   , ,   ,CF, ,TFN,GC,D, ,      ,0000,0000,2780,0070, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARAC4K,RW12,TESEL,GC,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL070,     ,     , ,   ,    ,   , , , , , , , , ;
