SID:020,2,PL1,RW04,PELED,UN,E,A,EEC , ,   ,CF, ,PTG,UN,D, ,      ,3210,0271,3150,0270,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PL3,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2190,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,PL3,RW22,PELED,UN,E,A,EEC ,R,   ,CF, ,PTG,UN,D, ,      ,3210,0271,3310,0260,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RL1,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0390,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,RL1,RW04,RALUP,UN,E,A,EEC , ,   ,CF, ,PTG,UN,D, ,      ,0469,0258,0470,0240,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RL3,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2190,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,RL3,RW22,RALUP,UN,E,A,EEC ,L,   ,CF,Y,PTG,UN,D, ,      ,0469,0258,0410,0290,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RM1,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0390,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,RM1,RW04,REMTA,UN,E,A,EEC ,L,   ,CF, ,PTG,UN,D, ,      ,2928,0277,2850,0260,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RM3,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2190,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,RM3,RW22,REMTA,UN,E,A,EEC , ,   ,CF, ,PTG,UN,D, ,      ,2928,0277,3020,0270,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TD1,RW04, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0390,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,TD1,RW04,TUDRI,UN,E,A,EEC ,L,   ,CF,Y,PTG,UN,D, ,      ,2668,0281,2590,0280,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TD3,RW22, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2190,    ,+,00870,     ,03170, ,   ,    ,   ,PTG,UN,D, , , , , ;
SID:020,2,TD3,RW22,TUDRI,UN,E,A,EEC , ,   ,CF, ,PTG,UN,D, ,      ,2668,0281,2740,0250,B,FL090,FL080,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AG5,RW04,AGEKA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,AG5,RW04,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AG5,RW04, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AG5,RW04,D194I,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,1939,0091,2190,0130, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,2,AG5,RW04,FF04,UN,P,C,EE  ,R,   ,CF,Y,PTG,UN,D, ,      ,2184,0060,0390,0030, ,01850,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,2,AG6,RW22,AGEKA,UN,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL090,FL080,05000, ,   ,    ,   ,PTG,UN,D, , , , , ;
STAR:020,2,AG6,RW22,PTG,UN,D, ,VY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,03170,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,2,AG6,RW22, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,2,AG6,RW22,D068J,UN,P,C,EY  , ,   ,CF, ,PTG,UN,D, ,      ,0675,0080,0390,0120, ,02180,     ,     , ,   ,    ,   , , , , , , , , ;
