APPCH:020,I,I14, ,ZONGU,K1,P,C,E  F, ,   ,CF, ,INUW,K1,P,I,      ,3166,0070,1370,0030,H,01800,01800,     , ,   ,-300,   ,NUW,K1,D, , ,0,D,S;
APPCH:030,I,I14, ,RW14,K1,P,G,G  M, ,   ,CF, ,INUW,K1,P,I,      ,3167,0016,1370,0054, ,00088,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I14, , , , , ,  M , ,   ,VA, , , , , ,      ,    ,    ,1370,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I14, ,CVV,K1,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I14, ,LETEC,K1,P,C,E   ,R,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,I,I14, ,LETEC,K1,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1370,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,R07,ORCUS,ORCUS,K1,E,A,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04400,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R07,ORCUS,OMRAE,K1,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R07, ,OMRAE,K1,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R07, ,ZATAX,K1,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0690,0060,+,01800,     ,     , ,   ,    ,   ,RW07,K1,P,G, ,B,J,S;
PRDAT: ,          , ,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R07, ,RW07,K1,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,0690,0054, ,00067,     ,     , ,   ,-305,   , , , , , ,B,J,S;
APPCH:040,R,R07, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R07, ,KASEY,K1,P,C,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:060,R,R07, ,KASEY,K1,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3480,0040, ,03000,     ,     ,-,230,    ,   , , , , , ,B,J,S;
APPCH:010,A,R14,SOBEE,SOBEE,K1,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1220,0040,+,03500,     ,18000,-,200,    ,   , , , , , ,A,J,S;
APPCH:010,A,R14,WADPA,WADPA,K1,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R14,WADPA,SOBEE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R14,WADPA,SOBEE,K1,P,C,EE C,R,   ,HF, , , , , ,      ,    ,    ,1220,0040,+,03500,     ,     ,-,200,    ,   , , , , , ,A,J,S;
APPCH:010,R,R14, ,SOBEE,K1,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R14, ,ZONGU,K1,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,1370,0060,+,01800,     ,     , ,   ,    ,   ,RW14,K1,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R14, ,RW14,K1,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1370,0054, ,00090,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R14, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1370,    ,+,00420,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R14, ,FIDPO,K1,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:060,R,R14, ,WADPA,K1,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03500,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:070,R,R14, ,WADPA,K1,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3410,0040,-,06500,     ,     ,-,175,    ,   , , , , , ,A,J,S;
APPCH:010,A,R25,BOCAT,BOCAT,K1,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R25,BOCAT,HIGET,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R25,BOCAT,PEMRE,K1,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R25, ,PEMRE,K1,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R25, ,TOTKE,K1,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,2490,0060,+,01800,     ,     , ,   ,    ,   ,RW25,K1,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R25, ,RW25,K1,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,2490,0054, ,00069,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R25, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2490,    ,+,00447,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R25, ,TOCUY,K1,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R25, ,NEDOE,K1,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R25, ,NEDOE,K1,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,0790,0040, ,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R32,NICIT,NICIT,K1,E,A,E  C,R,   ,HF, , , , , ,      ,    ,    ,3170,0040,+,03500,     ,18000,-,230,    ,   , , , , , ,A,J,S;
APPCH:020,A,R32,NICIT,UREAL,K1,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R32, ,UREAL,K1,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R32, ,LATRE,K1,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,3170,0060,+,01800,     ,     , ,   ,    ,   ,RW32,K1,P,G, ,A,J,S;
PRDAT: ,          ,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R32, ,RW32,K1,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,3170,0053, ,00097,     ,     , ,   ,-302,   , , , , , ,A,J,S;
APPCH:040,R,R32, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3170,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R32, ,JVOLK,K1,E,A,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R32, ,JVOLK,K1,E,A,EE H,L,   ,HM, , , , , ,      ,    ,    ,2360,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,A,J,S;
APPCH:010,A,T07-Y,KASEY,KASEY,K1,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T07-Y,KASEY,KAMLE,K1,P,C,EE B,R,   ,AF, ,NUW,K1,D, ,      ,2380,0110,1680,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T07-Y, ,KAMLE,K1,P,C,E  I, ,   ,IF, ,NUW,K1,D, ,      ,2380,0110,    ,    ,+,02400,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T07-Y, ,KOYED,K1,P,C,E  F, ,   ,CF, ,NUW,K1,D, ,      ,2380,0060,0580,0050,+,01800,     ,     , ,   ,    ,   ,NUW,K1,D, , ,0,D,S;
APPCH:030,T,T07-Y, ,JOGIP,K1,P,C,E  M, ,   ,CF, ,NUW,K1,D, ,      ,2380,0013,0580,0047, ,00330,     ,     , ,   ,-295,   , , , , , ,0,D,S;
APPCH:040,T,T07-Y, ,JAVTO,K1,P,C,E M , ,   ,CF, ,NUW,K1,D, ,      ,0580,0110,0580,0123,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T07-Y, ,KASEY,K1,P,C,E   ,R,   ,AF, ,NUW,K1,D, ,      ,1680,0110,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T07-Y, ,KASEY,K1,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3480,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T07-Z,EPH,EPH,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T07-Z,EPH,DARIN,K1,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T07-Z,EPH,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T07-Z,EPH,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T07-Z,EPH,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T07-Z,EPH,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T07-Z,EPH,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T07-Z,EPH,KAMLE,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,2380,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T07-Z,HQM,HQM,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T07-Z,HQM,DARIN,K1,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T07-Z,HQM,DARIN,K1,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,2540,0100, ,FL210,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:040,A,T07-Z,HQM,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T07-Z,HQM,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T07-Z,HQM,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T07-Z,HQM,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T07-Z,HQM,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T07-Z,HQM,KAMLE,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,2380,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T07-Z,SEA,SEA,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T07-Z,SEA,DARIN,K1,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T07-Z,SEA,DARIN,K1,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,2540,0100, ,FL210,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:040,A,T07-Z,SEA,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T07-Z,SEA,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T07-Z,SEA,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T07-Z,SEA,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T07-Z,SEA,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T07-Z,SEA,KAMLE,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,2380,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T07-Z,YKM,YKM,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T07-Z,YKM,DARIN,K1,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T07-Z,YKM,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T07-Z,YKM,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T07-Z,YKM,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T07-Z,YKM,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T07-Z,YKM,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T07-Z,YKM,KAMLE,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,2380,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T07-Z, ,KAMLE,K1,P,C,E  I, ,   ,IF, ,NUW,K1,D, ,      ,2380,0110,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T07-Z, ,KOYED,K1,P,C,E  F, ,   ,CF, ,NUW,K1,D, ,      ,2380,0060,0580,0050,+,01800,     ,     , ,   ,    ,   ,NUW,K1,D, , ,0,D,S;
APPCH:030,T,T07-Z, ,JOGIP,K1,P,C,EY M, ,   ,CF, ,NUW,K1,D, ,      ,2380,0013,0580,0047, ,00330,     ,     , ,   ,-295,   , , , , , ,0,D,S;
APPCH:040,T,T07-Z, ,JAVTO,K1,P,C,E M , ,   ,CF, ,NUW,K1,D, ,      ,0580,0110,0580,0123,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T07-Z, ,KASEY,K1,P,C,E   ,R,   ,AF, ,NUW,K1,D, ,      ,1680,0110,0580,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T07-Z, ,KASEY,K1,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3480,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14-Y,CVV,CVV,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-Y,CVV,LUPEZ,K1,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14-Y,CVV,WETLI,K1,P,C,EE B,R,   ,AF, ,NUW,K1,D, ,      ,3210,0110,3080,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,T,T14-Y, ,WETLI,K1,P,C,E  I, ,   ,IF, ,NUW,K1,D, ,      ,3210,0110,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,T,T14-Y, ,ELLEK,K1,P,C,E  F, ,   ,CF, ,NUW,K1,D, ,      ,3210,0060,1410,0050,+,01800,     ,     , ,   ,    ,   ,NUW,K1,D, , ,0,D,S;
APPCH:025,T,T14-Y, ,FAXUT,K1,P,C,E S , ,   ,CF, ,NUW,K1,D, ,      ,3210,0035,1410,0025,+,01020,     ,     , ,   ,-286,   , , , , , ,0,D,S;
APPCH:030,T,T14-Y, ,JOVPO,K1,P,C,E  M, ,   ,CF, ,NUW,K1,D, ,      ,3210,0008,1410,0027, ,00220,     ,     , ,   ,-286,   , , , , , ,0,D,S;
APPCH:040,T,T14-Y, ,CANUN,K1,P,C,E M , ,   ,CF, ,NUW,K1,D, ,      ,1310,0110,1310,0118,+,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,T,T14-Y, ,LUPEZ,K1,P,C,E   ,R,   ,AF, ,NUW,K1,D, ,      ,3080,0110,1310,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,T,T14-Y, ,LUPEZ,K1,P,C,EE H,R,   ,HM, , , , , ,      ,    ,    ,1280,0040,-,06000,     ,     ,-,230,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14-Z,EPH,EPH,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-Z,EPH,DARIN,K1,P,C,E  C, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14-Z,EPH,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14-Z,EPH,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14-Z,EPH,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14-Z,EPH,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14-Z,EPH,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T14-Z,EPH,WETLI,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,3210,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14-Z,HQM,HQM,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-Z,HQM,DARIN,K1,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14-Z,HQM,DARIN,K1,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,2540,0100, ,FL210,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14-Z,HQM,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14-Z,HQM,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14-Z,HQM,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14-Z,HQM,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T14-Z,HQM,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T14-Z,HQM,WETLI,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,3210,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,T14-Z,SEA,SEA,K1,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,T14-Z,SEA,DARIN,K1,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL210,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,T14-Z,SEA,DARIN,K1,P,C,E  H,R,   ,HF, , , , , ,      ,    ,    ,2540,0100, ,FL210,     ,     ,-,310,    ,   , , , , , ,0,D,S;
APPCH:040,A,T14-Z,SEA,BOCAT,K1,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,A,T14-Z,SEA,OCILA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04800,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,A,T14-Z,SEA,OBAYA,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:070,A,T14-Z,SEA,MIGLE,K1,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:080,A,T14-Z,SEA,JISOS,K1,P,C,E   ,L,   ,AF, ,NUW,K1,D, ,      ,3450,0110,0740,    , ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:090,A,T14-Z,SEA,WETLI,K1,P,C,EE B,L,   ,AF, ,NUW,K1,D, ,      ,3210,0110,3450,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
