SID:010,5,AJAM1A,RW07,MAWAR,WA,P,C,E   , ,   ,CF, ,BPN,WA,D, ,      ,0684,0076,0670,0100, ,     ,     ,11000, ,   ,    ,   ,WALL,WA,P,A, , , , ;
SID:020,5,AJAM1A,RW07,LISWA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AJAM1A,RW07,ASOBI,WA,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AJAM1A,RW07,PONON,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,AJAM1A,RW07,RUPKO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,AJAM1A,RW07,AJAMA,WA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,AJAM1A,RW07,PKY,WA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,AJAM1B,RW25,DAHYA,WA,P,C,E   , ,   ,CF, ,BPN,WA,D, ,      ,2463,0138,2470,0100, ,     ,     ,11000, ,   ,    ,   ,WALL,WA,P,A, , , , ;
SID:020,5,AJAM1B,RW25,RUPKO,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,AJAM1B,RW25,AJAMA,WA,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,AJAM1B,RW25,PKY,WA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATGE1A,RW07,MAWAR,WA,P,C,E   , ,   ,CF, ,BPN,WA,D, ,      ,0684,0076,0670,0100, ,     ,     ,11000, ,   ,    ,   ,WALL,WA,P,A, , , , ;
SID:020,5,ATGE1A,RW07,SABMU,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATGE1A,RW07,PLEDA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATGE1A,RW07,UNSUR,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATGE1A,RW07,ATGER,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATGE1A,RW07,MKS,WA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ATGE1B,RW25,DAHYA,WA,P,C,E   , ,   ,CF, ,BPN,WA,D, ,      ,2463,0138,2470,0100, ,     ,     ,11000, ,   ,    ,   ,WALL,WA,P,A, , , , ;
SID:020,5,ATGE1B,RW25,BELOT,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,10000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATGE1B,RW25,KUTUT,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ATGE1B,RW25,PAVLI,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ATGE1B,RW25,PLEDA,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ATGE1B,RW25,UNSUR,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ATGE1B,RW25,ATGER,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,5,ATGE1B,RW25,MKS,WA,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DADB1A,RW07,MAWAR,WA,P,C,E   , ,   ,CF, ,BPN,WA,D, ,      ,0684,0076,0670,0100, ,     ,     ,11000, ,   ,    ,   ,WALL,WA,P,A, , , , ;
SID:020,5,DADB1A,RW07,SABMU,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,11000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DADB1A,RW07,KUTUT,WA,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL160,     ,     , ,   ,    ,   , , , , , , , , ;
