APPCH:030,R,R10, ,RW10,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1005,0057, ,00968,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R10, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1005,    ,+,01328,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R10, ,APOOZ,K5,P,C,E   , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R10, ,FAVOM,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,0107,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:070,R,R10, ,CIKAS,K5,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,2807,    , ,     ,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:080,R,R10, ,NEGUS,K5,E,A,EY  , ,010,TF, , , , , ,      ,    ,    ,2704,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:090,R,R10, ,NEGUS,K5,E,A,EE  ,R,020,HM, , , , , ,      ,    ,    ,1686,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,DREAR,DREAR,K5,E,A,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28,DREAR,EXIDE,K5,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,2524,0106,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,JVL,JVL,K5,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28,JVL,EXIDE,K5,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,3475,0323,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R28,MSN,MSN,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R28,MSN,EXIDE,K5,P,C,E   , ,020,TF, , , , , ,      ,    ,    ,1451,0047,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R28,MSN,EXIDE,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2808,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R28, ,EXIDE,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:011,R,R28, ,GUZBY,K5,P,C,E S , ,051,TF, , , , , ,      ,    ,    ,2808,0030,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R28, ,CAVEX,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2808,0030,+,02600,     ,     , ,   ,    ,   ,RW28,K5,P,G, ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R28, ,RW28,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2807,0051, ,00967,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R28, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2807,    ,+,01326,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R28, ,JALOX,K5,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R28, ,JALOX,K5,P,C,EE  ,R,020,HM, , , , , ,      ,    ,    ,1005,0040,+,04000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,V28,MSN,MSN,K5,D, ,V  A,R,   ,PI, ,MSN,K5,D, ,      ,0000,0000,0289,0100,+,03500,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,V28,MSN,MSN,K5,D, ,VE  , ,   ,CF, ,MSN,K5,D, ,      ,0000,0000,2539,0060,+,03500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,V,V28, ,MSN,K5,D, ,V  F, ,   ,IF, ,MSN,K5,D, ,      ,0000,0000,    ,    ,+,03500,     ,18000, ,   ,    ,   ,MSN,K5,D, ,B,0,N,S;
APPCH:021,V,V28, ,DOBER,K5,P,C,E S , ,   ,CF, ,MSN,K5,D, ,      ,2539,0036,2539,0036,+,02500,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:030,V,V28, ,RW28,K5,P,G,GY M, ,   ,CF, ,MSN,K5,D, ,      ,2539,0084,2539,0048, ,00963,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,V,V28, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2539,    ,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,V,V28, , , , , ,    ,R,   ,VI,Y, , , , ,      ,    ,    ,0200,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,V,V28, ,IMMES,K5,E,A,EY  , ,   ,CF, ,MSN,K5,D, ,      ,2817,0092,1016,0020,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,V,V28, ,IMMES,K5,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1017,T010,+,02000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
RWY:RW01 ,     ,      ,00925,D,    , ,   ;N43064391,W089314281,0000;
RWY:RW10 ,     ,      ,00928,R,    , ,   ;N43065351,W089322634,0000;
RWY:RW19 ,     ,      ,00928,D,    , ,   ;N43070350,W089313931,0000;
RWY:RW28 ,     ,      ,00927,R,    , ,   ;N43064690,W089313317,0000;
