APPCH:010,A,I30-Y,HUPOK,HUPOK,K7,P,C,EE A,R,   ,HF, ,IMSL,K7,P,I,      ,1171,0138,2971,T010,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I30-Y, ,HUPOK,K7,P,C,E  I, ,   ,IF, ,IMSL,K7,P,I,      ,1171,0138,    ,    ,J,02700,02000,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I30-Y, ,TICVU,K7,P,C,E  F, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0056,2970,0082,H,02000,02000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,I,I30-Y, ,RW30,K7,P,G,GY M, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0013,2970,0044, ,00609,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I30-Y, ,JOBTA,K7,P,C,EYM , ,   ,CF, ,MSL,K7,D, ,      ,2925,0190,2924,0140,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I30-Y, ,JOBTA,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1123,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,I30-Z,HUPOK,HUPOK,K7,P,C,EE A,R,   ,HF, ,IMSL,K7,P,I,      ,1171,0138,2971,T010,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I30-Z, ,HUPOK,K7,P,C,E  I, ,   ,IF, ,IMSL,K7,P,I,      ,1171,0138,    ,    ,J,02700,02000,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I30-Z, ,TICVU,K7,P,C,E  F, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0056,2970,0082,H,02000,02000,     , ,   ,    ,   ,MSL,K7,D, , ,0,D,S;
APPCH:030,I,I30-Z, ,RW30,K7,P,G,GY M, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0013,2970,0044, ,00609,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I30-Z, ,JOBTA,K7,P,C,EYM , ,   ,CF, ,MSL,K7,D, ,      ,2925,0190,2924,0140,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I30-Z, ,JOBTA,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1123,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L30-Y,HUPOK,HUPOK,K7,P,C,EE A,R,   ,HF, ,IMSL,K7,P,I,      ,1171,0138,2971,T010,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L30-Y, ,HUPOK,K7,P,C,E  I, ,   ,IF, ,IMSL,K7,P,I,      ,1171,0138,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L30-Y, ,TICVU,K7,P,C,E  F, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0056,2970,0082,+,02000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:021,L,L30-Y, ,DIXLI,K7,P,C,E S , ,   ,CF, ,IMSL,K7,P,I,      ,1171,0037,2970,0019,+,01400,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L30-Y, ,RW30,K7,P,G,GY M, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0013,2970,0025, ,00609,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,L,L30-Y, ,JOBTA,K7,P,C,EYM , ,   ,CF, ,MSL,K7,D, ,      ,2925,0190,2924,0140,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,L,L30-Y, ,JOBTA,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,1123,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,A,L30-Z,HUPOK,HUPOK,K7,P,C,EE A,R,   ,HF, ,IMSL,K7,P,I,      ,1171,0138,2971,T010,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L30-Z, ,HUPOK,K7,P,C,E  I, ,   ,IF, ,IMSL,K7,P,I,      ,1171,0138,    ,    ,+,02700,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,L,L30-Z, ,TICVU,K7,P,C,E  F, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0056,2970,0082,+,02000,     ,     , ,   ,    ,   ,MSL,K7,D, , ,0,D,S;
APPCH:021,L,L30-Z, ,DIXLI,K7,P,C,E S , ,   ,CF, ,IMSL,K7,P,I,      ,1171,0037,2970,0019,+,01400,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:030,L,L30-Z, ,RW30,K7,P,G,GY M, ,   ,CF, ,IMSL,K7,P,I,      ,1171,0013,2970,0025, ,00609,     ,     , ,   ,-300,   , , , , , ,0,D,S;
