SID:020,2,GIND1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,GIND1D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1510,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,GIND1D,RW19,GINDA,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,1688,0260,1720,0190,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIND1L,RW01, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,0130,0033, ,     ,     ,04870,-,205,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,GIND1L,RW01,NOR,UN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIND1L,RW01,GINDA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,GIND1M,RW19, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,1930,0028, ,     ,     ,04870, ,   ,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,GIND1M,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1430,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,GIND1M,RW19,GINDA,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,1688,0260,1690,0200,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LORD1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,LORD1A,RW01,OO020,UN,P,C,E C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LORD1A,RW01,LORDA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LORD1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,LORD1B,RW19,LORDA,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LORD1C,RW01,DER01,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,AP,UN,P,N, , , , ;
SID:020,2,LORD1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,LORD1C,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0720,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,LORD1C,RW01,LORDA,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,0338,0224,0310,0180,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LORD1D,RW19,DER19,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,BF,UN,P,N, , , , ;
SID:020,2,LORD1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,     ,-,225,    ,   , , , , , , , , ;
SID:030,2,LORD1D,RW19,BF,UN,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,225,    ,   , , , , , , , , ;
SID:040,2,LORD1D,RW19,LORDA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LORD1L,RW01, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,0130,0033, ,     ,     ,04870, ,   ,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,LORD1L,RW01, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,0570,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LORD1L,RW01,LORDA,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,0338,0224,0340,0160,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,LORD1M,RW19, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,1930,0028, ,     ,     ,04870,-,205,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,LORD1M,RW19,NOR,UN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,LORD1M,RW19,LORDA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDU1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,MEDU1A,RW01,MEDUT,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,MEDU1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,MEDU1B,RW19,MEDUT,UN,E,A,EEC ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEDU1C,RW01,DER01,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,AP,UN,P,N, , , , ;
SID:020,2,MEDU1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,MEDU1C,RW01,AP,UN,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,MEDU1C,RW01,MEDUT,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEDU1D,RW19,DER19,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,BF,UN,P,N, , , , ;
SID:020,2,MEDU1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,     ,-,220,    ,   , , , , , , , , ;
SID:030,2,MEDU1D,RW19,BF,UN,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,220,    ,   , , , , , , , , ;
SID:040,2,MEDU1D,RW19,MEDUT,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEDU1L,RW01, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,0130,0033, ,     ,     ,04870, ,   ,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,MEDU1L,RW01, , , , ,    ,L,   ,CI, , , , , ,      ,    ,    ,2670,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,MEDU1L,RW01,MEDUT,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,3166,0317,3170,0250,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,MEDU1M,RW19, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,1930,0028, ,     ,     ,04870,-,205,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,MEDU1M,RW19,NOR,UN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,MEDU1M,RW19,MEDUT,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OLUR1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,OLUR1A,RW01,OLURI,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,OLUR1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,OLUR1B,RW19,OLURI,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLUR1C,RW01,DER01,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,AP,UN,P,N, , , , ;
SID:020,2,OLUR1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,OLUR1C,RW01,AP,UN,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,OLUR1C,RW01,OLURI,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLUR1D,RW19,DER19,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,BF,UN,P,N, , , , ;
SID:020,2,OLUR1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,OLUR1D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1290,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,OLUR1D,RW19,OLURI,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,1567,0255,1620,0190,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLUR1L,RW01, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,0130,0033, ,     ,     ,04870,-,205,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,OLUR1L,RW01,NOR,UN,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,OLUR1L,RW01,OLURI,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,OLUR1M,RW19, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,1930,0028, ,     ,     ,04870, ,   ,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,OLUR1M,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,1270,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,OLUR1M,RW19,OLURI,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,1567,0255,1570,0190,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROLG1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,ROLG1A,RW01,ROLGA,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ROLG1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,ROLG1B,RW19,ROLGA,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,2,ROLG1C,RW01,DER01,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,AP,UN,P,N, , , , ;
SID:010,2,ROLG1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:015,2,ROLG1C,RW01,AP,UN,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:020,2,ROLG1C,RW01,ROLGA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROLG1D,RW19,DER19,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,BF,UN,P,N, , , , ;
SID:020,2,ROLG1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ROLG1D,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2490,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ROLG1D,RW19,ROLGA,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,2249,0226,2210,0170,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROLG1L,RW01, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,0130,0033, ,     ,     ,04870,-,205,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,ROLG1L,RW01,NOR,UN,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROLG1L,RW01,ROLGA,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ROLG1M,RW19, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,1930,0028, ,     ,     ,04870, ,   ,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,ROLG1M,RW19, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2540,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,ROLG1M,RW19,ROLGA,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,2249,0226,2250,0160,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUBO1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,SUBO1A,RW01,SUBOT,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SUBO1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,SUBO1B,RW19,SUBOT,UN,E,A,EEC , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUBO1C,RW01,DER01,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,AP,UN,P,N, , , , ;
SID:020,2,SUBO1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,SUBO1C,RW01,AP,UN,P,N,E   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,SUBO1C,RW01,SUBOT,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUBO1D,RW19,DER19,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,BF,UN,P,N, , , , ;
SID:020,2,SUBO1D,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SUBO1D,RW19,SUBOT,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,2051,0251,2040,0230,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUBO1L,RW01, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,0130,0033, ,     ,     ,04870,-,205,    ,   ,NOR,UN,D, , , , , ;
SID:015,2,SUBO1L,RW01,NOR,UN,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,2,SUBO1L,RW01,SUBOT,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SUBO1M,RW19, , , , ,    , ,   ,CD, ,NOR,UN,D, ,      ,    ,    ,1930,0028, ,     ,     ,04870, ,   ,    ,   ,NOR,UN,D, , , , , ;
SID:020,2,SUBO1M,RW19,SUBOT,UN,E,A,EEC , ,   ,CF, ,NOR,UN,D, ,      ,2051,0251,2050,0220,+,FL100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEKO1A,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,TEKO1A,RW01,OO020,UN,P,C,E C , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,245,    ,   , , , , , , , , ;
SID:030,5,TEKO1A,RW01,TEKOR,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,TEKO1B,RW19, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1930,    ,+,01260,     ,04870, ,   ,    ,   ,UOOO,UN,P,A, , , , ;
SID:020,5,TEKO1B,RW19,TEKOR,UN,E,A,EEC ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEKO1C,RW01,DER01,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,AP,UN,P,N, , , , ;
SID:020,2,TEKO1C,RW01, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0130,    ,+,01200,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,2,TEKO1C,RW01,AP,UN,P,N,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,205,    ,   , , , , , , , , ;
SID:040,2,TEKO1C,RW01,TEKOR,UN,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL090,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,TEKO1D,RW19,DER19,UN,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,04870, ,   ,    ,   ,BF,UN,P,N, , , , ;
