APPCH:010,A,D08,CTF,CTF,K7,D, ,VE A,R,   ,HF, , , , , ,      ,    ,    ,0797,T010,+,02100,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08, ,CTF,K7,D, ,V  I, ,   ,IF, ,CTF,K7,D, ,      ,0000,0000,    ,    ,+,02100,     ,18000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08, ,FRANS,K7,P,C,E  F, ,   ,CF, ,CTF,K7,D, ,      ,0797,0100,0797,0100,+,02100,     ,     , ,   ,    ,   ,CTF,K7,D, , ,0, ,S;
APPCH:021,D,D08, ,XIRCI,K7,P,C,E S , ,   ,CF, ,CTF,K7,D, ,      ,0797,0129,0797,0029,+,01200,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D08, ,RW08,K7,P,G,GY M, ,   ,CF, ,CTF,K7,D, ,      ,0797,0158,0797,0029, ,00294,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D08, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0797,    ,+,00639,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08, ,CTF,K7,D, ,VY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D08, ,CTF,K7,D, ,VE  ,R,   ,HM, , , , , ,      ,    ,    ,0797,T010,+,02100,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,R08,EYILA,EYILA,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R08,EYILA,YOVUL,K7,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,1679,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R08,PIBOC,PIBOC,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,A,R08,PIBOC,YOVUL,K7,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,3480,0050,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R08,YOVUL,YOVUL,K7,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0780,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,R,R08, ,YOVUL,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,B,J,S;
APPCH:020,R,R08, ,ZITNA,K7,P,C,E  F, ,031,TF, , , , , ,      ,    ,    ,0780,0061,+,02000,     ,     , ,   ,    ,   , , , , , ,B,J,S;
PRDAT:N,          ,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:030,R,R08, ,RW08,K7,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0780,0053, ,00284,     ,     , ,   ,-304,   , , , , , ,B,J,S;
APPCH:040,R,R08, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0780,    ,+,00639,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:050,R,R08, ,IYPET,K7,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:060,R,R08, ,IYPET,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2582,0040,+,02500,     ,     , ,   ,    ,   , , , , , ,B,J,S;
APPCH:010,A,R26,IYPET,IYPET,K7,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2582,0040,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R26,WOKNI,WOKNI,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R26,WOKNI,IYPET,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,3482,0080,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R26,ZEDPI,ZEDPI,K7,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R26,ZEDPI,IYPET,K7,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1682,0080,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R26, ,IYPET,K7,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R26, ,ETMIF,K7,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2582,0060,+,01900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R26, ,OTVIE,K7,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,2582,0025,V,01100,01100,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R26, ,RW26,K7,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,2582,0027, ,00240,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R26, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2582,    ,+,00459,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R26, ,YOVUL,K7,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R26, ,YOVUL,K7,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,0780,0040,+,02500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
RWY:RW08 ,     ,      ,00239,R,    , ,   ;N34423792,W079575337,0000;
RWY:RW26 ,     ,      ,00188,R,    , ,   ;N34425477,W079565706,0000;
