SID:020,2,PPG6A,RW14B,GALDO,LF,E,A,E C , ,   ,CF, ,TOU,LF,D, ,      ,1419,0317,1420,0240, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PPG6A,RW14B,LICAF,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PPG6A,RW14B,MORIL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PPG6A,RW14B,PPG,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,PPG6B,RW32B, , , , ,    , ,   ,CD, ,TOU,LF,D, ,      ,    ,    ,3220,0020, ,     ,     ,05000, ,   ,    ,   ,LFBO,LF,P,A, , , , ;
SID:020,2,PPG6B,RW32B,TOU,LF,D, ,VY  , ,   ,CF, ,TOU,LF,D, ,      ,0000,0000,3220,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,PPG6B,RW32B, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,PPG6B,RW32B,TOU,LF,D, ,V   , ,   ,FD, ,TOU,LF,D, ,      ,0000,0000,1420,0090,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,PPG6B,RW32B,TS,LF,D,B,E C , ,   ,CF, ,TOU,LF,D, ,      ,1424,0130,1420,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,PPG6B,RW32B,GALDO,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,PPG6B,RW32B,LICAF,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:080,2,PPG6B,RW32B,MORIL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:090,2,PPG6B,RW32B,PPG,LF,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBO6A,RW14B, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1420,    ,+,02500,     ,05000, ,   ,    ,   ,LFBO,LF,P,A, , , , ;
SID:020,2,RIBO6A,RW14B,RIBOU,LF,E,A,EEC , ,   ,CF, ,TOU,LF,D, ,      ,1419,0451,1420,0370,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RIBO6B,RW32B, , , , ,    , ,   ,CD, ,TOU,LF,D, ,      ,    ,    ,3220,0020, ,     ,     ,05000, ,   ,    ,   ,LFBO,LF,P,A, , , , ;
SID:020,2,RIBO6B,RW32B,TOU,LF,D, ,VY  , ,   ,CF, ,TOU,LF,D, ,      ,0000,0000,3220,0020, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RIBO6B,RW32B, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1760,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RIBO6B,RW32B,TOU,LF,D, ,V   , ,   ,FD, ,TOU,LF,D, ,      ,0000,0000,1420,0090,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RIBO6B,RW32B,TS,LF,D,B,E C , ,   ,CF, ,TOU,LF,D, ,      ,1424,0130,1420,0040, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,RIBO6B,RW32B,GALDO,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,2,RIBO6B,RW32B,RIBOU,LF,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL120,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AFRI7N,RW32B,AFRIC,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LFBO,LF,P,A, , , , ;
STAR:020,5,AFRI7N,RW32B,FOLZO,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AFRI7N,RW32B,MASAM,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AFRI7N,RW32B,ARVEL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AFRI7N,RW32B,ADIMO,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,AFRI7S,RW14B,AFRIC,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LFBO,LF,P,A, , , , ;
STAR:020,5,AFRI7S,RW14B,FOLZO,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,AFRI7S,RW14B,MASAM,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,AFRI7S,RW14B,ARVEL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:050,5,AFRI7S,RW14B,ADIMO,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASPE7N,RW32B,ASPET,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LFBO,LF,P,A, , , , ;
STAR:020,5,ASPE7N,RW32B,OGRIL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ASPE7N,RW32B,SULIT,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,ASPE7S,RW14B,ASPET,LF,E,A,E C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LFBO,LF,P,A, , , , ;
STAR:020,5,ASPE7S,RW14B,OGRIL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL160,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:030,5,ASPE7S,RW14B,SULIT,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,FL140,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,5,ASPE7S,RW14B,SURAS,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LMB7N,RW32B,LMB,LF,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LFBO,LF,P,A, , , , ;
STAR:020,5,LMB7N,RW32B,TALOL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:025,5,LMB7N,RW32B,BOGRO,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL170,FL150,     , ,   ,    ,   , , , , , , , , ;
STAR:030,5,LMB7N,RW32B,OGRIL,LF,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     ,-,250,    ,   , , , , , , , , ;
STAR:040,5,LMB7N,RW32B,SULIT,LF,E,A,EECH, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL080,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,5,LMB7S,RW14B,LMB,LF,D, ,V C , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,LFBO,LF,P,A, , , , ;
