APPCH:010,A,R17,DISKS,DISKS,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,DISKS,JUTMA,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,0568,0276,+,03900,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R17,DISKS,PAPDY,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,1034,0060,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R17,HUT,HUT,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R17,HUT,PAPDY,K3,P,C,EY  , ,020,TF, , , , , ,      ,    ,    ,3307,0353,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R17,HUT,PAPDY,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,1735,0040,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R17, ,PAPDY,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R17, ,TOZGO,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,1735,0065,+,03300,     ,     , ,   ,    ,   ,RW17,K3,P,G, ,A,J,S;
PRDAT:A,        LP,N,          ,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R17, ,DAVGE,K3,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1735,0032,V,02260,02278,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R17, ,RW17,K3,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1735,0017, ,01737,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R17, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1735,    ,+,02080,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R17, ,OCISE,K3,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R17, ,OCISE,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3535,0040,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,DISKS,DISKS,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,DISKS,ATZOS,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,1151,0292,+,03500,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R35,DISKS,OCISE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,0634,0060,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,GUTER,GUTER,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,GUTER,IDEZY,K3,P,C,E  A, ,020,TF, , , , , ,      ,    ,    ,2299,0176,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:030,A,R35,GUTER,OCISE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2636,0080,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,HUT,HUT,K3,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,A,R35,HUT,OCISE,K3,P,C,EE B, ,010,TF, , , , , ,      ,    ,    ,2964,0164,+,03400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R35,OCISE,OCISE,K3,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,3535,0040,+,03400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R35, ,OCISE,K3,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R35, ,EBAXY,K3,P,C,E  F, ,010,TF, , , , , ,      ,    ,    ,3535,0065,+,03300,     ,     , ,   ,    ,   ,RW35,K3,P,G, ,A,J,S;
