SID:010,2,AZRE1E,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,01000,     ,02300, ,   ,    ,   ,URG,UT,D, , , , , ;
SID:020,2,AZRE1E,RW31,AZREF,UT,E,A,EEC , ,   ,CF, ,URG,UT,D, ,      ,3311,0343,3320,0330,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,AZRE1F,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,01300,     ,02300, ,   ,    ,   ,URG,UT,D, , , , , ;
SID:020,2,AZRE1F,RW13,ABMRG,UT,P,C,EY  ,L,   ,CF,Y,URG,UT,D, ,      ,0009,0051,3130,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,AZRE1F,RW13, , , , ,    , ,   ,CI, , , , , ,      ,    ,    ,2750,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,AZRE1F,RW13,AZREF,UT,E,A,EEC , ,   ,CF, ,URG,UT,D, ,      ,3311,0343,3330,0290,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DARV1E,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,01000,     ,02300, ,   ,    ,   ,URG,UT,D, , , , , ;
SID:020,2,DARV1E,RW31, , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,1330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DARV1E,RW31,DARVA,UT,E,A,EEC , ,   ,CF, ,URG,UT,D, ,      ,2061,0193,2140,0160,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DARV1F,RW13, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1330,    ,+,01300,     ,02300, ,   ,    ,   ,URG,UT,D, , , , , ;
SID:020,2,DARV1F,RW13, , , , ,    ,R,   ,CI, , , , , ,      ,    ,    ,2600,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,DARV1F,RW13,DARVA,UT,E,A,EEC , ,   ,CF, ,URG,UT,D, ,      ,2061,0193,1970,0140,+,FL050,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,DIKN1E,RW31, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,3130,    ,+,01000,     ,02300, ,   ,    ,   ,URG,UT,D, , , , , ;
SID:030,2,DIKN1E,RW31, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1330,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
