SID:050,5,EKER1G,RW33,EKERN,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,EKER2D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,EKER2D,RW15,DH200,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,EKER2D,RW15, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1500,    ,+,01500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:040,5,EKER2D,RW15,DH201,ED,P,C,E   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:050,5,EKER2D,RW15,HAM,ED,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,EKER2D,RW15,DH160,ED,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,EKER2D,RW15,EKERN,ED,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELSO2B,RW23, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2280,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,ELSO2B,RW23,DH111,ED,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ELSO2B,RW23,ELSOB,ED,E,A,EE  , ,   ,CF, ,HAM,ED,D, ,      ,2622,0224,2980,0100,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELSO2C,RW05, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0480,    ,+,00500,     ,05000,-,210,    ,   ,EDDH,ED,P,A, , , , ;
SID:020,5,ELSO2C,RW05,DH150,ED,P,C,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,5,ELSO2C,RW05,DH153,ED,P,C,E   ,L,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
