APPCH:010,A,I18-Y,LAVEN,LAVEN,OR,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18-Y,LAVEN,D343M,OR,P,C,E   ,R,   ,AF, ,RER,OR,D, ,      ,3430,0130,2320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I18-Y,LAVEN, , , , , E  , ,   ,CI, ,IREA,OR,P,I,      ,    ,    ,1460,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I18-Y, ,ZIBAR,OR,P,C,E  I, ,   ,IF, ,IREA,OR,P,I,      ,3554,0147,    ,    ,J,04000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I18-Y, ,FI18,OR,P,C,E  F, ,   ,CF, ,IREA,OR,P,I,      ,3554,0078,1760,0069,H,03000,03000,     , ,   ,-300,   ,RER,OR,D, , ,0,D,S;
APPCH:030,I,I18-Y, ,RW18,OR,P,G,G  M, ,   ,CF, ,IREA,OR,P,I,      ,3554,0028,1760,0050, ,01355,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I18-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1760,    ,+,01770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I18-Y, ,RONAK,OR,P,C,E   , ,   ,CF, ,RER,OR,D, ,      ,1796,0130,1760,0130, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I18-Y, ,RONAK,OR,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3600,0050, ,     ,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:010,A,I18-Z,GAZNA,GAZNA,OR,P,C,E  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I18-Z,GAZNA,CI18Z,OR,P,C,EE B, ,   ,CF, ,IREA,OR,P,I,      ,3554,0142,1720,0075,+,03700,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I18-Z, ,CI18Z,OR,P,C,E  I, ,   ,IF, ,IREA,OR,P,I,      ,3554,0142,    ,    ,J,03700,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I18-Z, ,FI18,OR,P,C,E  F, ,   ,CF, ,IREA,OR,P,I,      ,3554,0078,1760,0064,H,03000,03000,     , ,   ,-300,   ,RER,OR,D, , ,0,D,S;
APPCH:030,I,I18-Z, ,RW18,OR,P,G,G  M, ,   ,CF, ,IREA,OR,P,I,      ,3554,0028,1760,0050, ,01355,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I18-Z, ,RW18,OR,P,G,G M , ,   ,FD, ,RER,OR,D, ,      ,3114,0014,1760,0151,+,01770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I18-Z, ,GAWAN,OR,P,C,E   , ,   ,CF, ,RER,OR,D, ,      ,1790,0200,1800,0050, ,06000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:060,I,I18-Z, ,GAWAN,OR,P,C,EE H,L,   ,HM, , , , , ,      ,    ,    ,3600,0050, ,     ,     ,     ,-,250,    ,   , , , , , ,0,D,S;
APPCH:010,A,I36-Y,LAVEN,LAVEN,OR,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I36-Y,LAVEN,D189M,OR,P,C,E   ,L,   ,AF, ,RER,OR,D, ,      ,1890,0130,2320,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I36-Y,LAVEN, , , , , E  , ,   ,CI, ,IREB,OR,P,I,      ,    ,    ,0260,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I36-Y, ,RONAK,OR,P,C,E  I, ,   ,IF, ,IREB,OR,P,I,      ,1754,0141,    ,    ,J,04000,03000,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,I,I36-Y, ,FI36,OR,P,C,E  F, ,   ,CF, ,IREB,OR,P,I,      ,1754,0077,3560,0065,H,03000,03000,     , ,   ,-300,   ,RER,OR,D, , ,0,D,S;
APPCH:030,I,I36-Y, ,RW36,OR,P,G,G  M, ,   ,CF, ,IREB,OR,P,I,      ,1754,0028,3560,0049, ,01415,     ,     , ,   ,-300,   , , , , , ,0,D,S;
APPCH:040,I,I36-Y, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,3560,    ,+,01770,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:050,I,I36-Y, ,ZIBAR,OR,P,C,E   , ,   ,CF, ,RER,OR,D, ,      ,3512,0130,3560,0138, ,04000,     ,     , ,   ,    ,   , , , , , ,0,D,S;
