APPCH:010,A,I15,ROACH,ROACH,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I15,ROACH,SHY,K3,D, ,V  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I15,ROACH,SHY,K3,D, ,V   , ,   ,FC, ,SHY,K3,D, ,      ,0000,0000,1161,0149,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:040,A,I15,ROACH,PIMEW,K3,P,C,EE B, ,   ,CF, ,ITBN,K3,P,I,      ,3272,0130,1161,0020,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I15,TBN,TBN,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I15,TBN,URAYU,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I15,TBN,URAYU,K3,P,C,EE A,L,   ,PI, ,ITBN,K3,P,I,      ,3272,0066,0122,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,I15,VIH,VIH,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I15,VIH,URAYU,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I15,VIH,URAYU,K3,P,C,EE A,L,   ,PI, ,ITBN,K3,P,I,      ,3272,0066,0122,0100,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,I,I15, ,PIMEW,K3,P,C,E  I, ,   ,IF, ,ITBN,K3,P,I,      ,3272,0130,    ,    ,J,03000,03000,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I15, ,URAYU,K3,P,C,E  F, ,   ,CF, ,ITBN,K3,P,I,      ,3272,0066,1470,0064,H,03000,03000,     , ,   ,    ,   ,TBN,K3,D, , ,0,N,S;
APPCH:030,I,I15, ,RW15,K3,P,G,GY M, ,   ,CF, ,ITBN,K3,P,I,      ,3272,0010,1470,0056, ,01206,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I15, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1472,    ,+,01700,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I15, , , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2980,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I15, ,PIMEW,K3,P,C,EY  , ,   ,CF, ,TBN,K3,D, ,      ,3267,0125,3267,0110,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:070,I,I15, ,PIMEW,K3,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3267,T010,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L15,ROACH,ROACH,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,L15,ROACH,SHY,K3,D, ,V  A, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,L15,ROACH,SHY,K3,D, ,V   , ,   ,FC, ,SHY,K3,D, ,      ,0000,0000,1161,0149,+,03000,     ,     , ,   ,    ,   , , , , , ,0,N,S;
