SID:010,2,CLO3B,RW26, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2550,    ,+,06800,     ,18000, ,   ,    ,   ,PPN,SK,D, , , , , ;
SID:020,2,CLO3B,RW26, , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,0750,    ,+,08500,     ,     ,-,180,    ,   , , , , , , , , ;
SID:030,2,CLO3B,RW26,PPN,SK,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,CLO3B,RW26,CLO,SK,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,D,D08-Y, ,CD08,SK,P,C,E  I, ,   ,IF, ,PPN,SK,D, ,      ,2680,0080,    ,    ,+,08100,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08-Y, ,FF08,SK,P,C,E  F, ,   ,CF, ,PPN,SK,D, ,      ,2680,0052,0880,0028,+,07210,     ,     , ,   ,    ,   ,PPN,SK,D, , ,0, ,S;
APPCH:030,D,D08-Y, ,MA08,SK,P,C,E  M, ,   ,CF, ,PPN,SK,D, ,      ,2680,0010,0880,0042, ,05946,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D08-Y, ,PPN,SK,D, ,V M , ,   ,CF, ,PPN,SK,D, ,      ,0000,0000,0880,0010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08-Y, ,PPN,SK,D, ,V   , ,   ,FA, ,PPN,SK,D, ,      ,0000,0000,0160,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D08-Y, ,PPN,SK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D08-Y, ,PPN,SK,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0880,T010,+,11000,     ,     ,-,170,    ,   , , , , , ,0, ,S;
APPCH:010,A,D08-Z,D295M,D295M,SK,P,C,E  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D08-Z,D295M,CF08,SK,P,C,EE B, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,D,D08-Z, ,CF08,SK,P,C,E  I, ,   ,IF, ,PPN,SK,D, ,      ,2680,0148,    ,    ,+,09000,     ,19000, ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D08-Z, ,FF08,SK,P,C,E  F, ,   ,CF, ,PPN,SK,D, ,      ,2680,0052,0880,0096,+,07210,     ,     , ,   ,    ,   ,PPN,SK,D, , ,0, ,S;
APPCH:030,D,D08-Z, ,MA08,SK,P,C,E  M, ,   ,CF, ,PPN,SK,D, ,      ,2680,0010,0880,0042, ,05946,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D08-Z, ,PPN,SK,D, ,V M , ,   ,CF, ,PPN,SK,D, ,      ,0000,0000,0880,0010, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D08-Z, ,PPN,SK,D, ,V   , ,   ,FA, ,PPN,SK,D, ,      ,0000,0000,0160,    ,+,08000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D08-Z, ,PPN,SK,D, ,V   ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D08-Z, ,PPN,SK,D, ,VE H,L,   ,HM, , , , , ,      ,    ,    ,0880,T010,+,11000,     ,     ,-,170,    ,   , , , , , ,0, ,S;
RWY:RW08 ,+0800,      ,05634, ,    , ,   ;N02270563,W076370339,0197;
RWY:RW26 ,-0800,      ,05687, ,    , ,   ;N02272567,W076360691,0000;
