SID:040,5,ELN91D,RW06,HC209,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELN91D,RW06,HC214,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,FL138,07880,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ELN91D,RW06,DUBGO,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ELN91D,RW06,ELNEX,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,ELN92D,RW06,DER06,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,4,ELN92D,RW06,HC501,ZS,P,C,E   , ,010,CF, ,HGH,ZS,D, ,      ,0630,0104,0690,0110,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,ELN92D,RW06,HC502,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ELN92D,RW06,HC504,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,ELN92D,RW07,DER07,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,4,ELN92D,RW07, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,0690,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,ELN92D,RW07,HC503,ZS,P,C,E   ,R,010,DF, , , , , ,      ,    ,    ,    ,    ,+,01650,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,ELN92D,RW07,HC504,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,ELN92D, ,HC504,ZS,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:020,5,ELN92D, ,HC505,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,05910,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,ELN92D, ,HC307,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,ELN92D, ,HC308,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,ELN92D, ,MOLGU,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,FL138,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,ELN92D, ,UGAGO,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,5,ELN92D, ,ELNEX,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NIV01D,RW06, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01320,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:020,1,NIV01D,RW06,DSH,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,1,NIV01D,RW07, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0690,    ,+,01320,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:020,1,NIV01D,RW07,DSH,ZS,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,NIV01D, ,DSH,ZS,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   ,HGH,ZS,D, , , , , ;
SID:020,2,NIV01D, ,HC106,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NIV01D, ,KAKIS,ZS,E,A,E C , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIV01D, ,NIVIK,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,NIV11D,RW24,D249K,ZS,P,C,EY  , ,   ,CF, ,HGH,ZS,D, ,      ,2542,0119,2490,0100,+,01970,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:020,1,NIV11D,RW24, , , , ,    ,R,   ,VI, , , , , ,      ,    ,    ,3070,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,NIV11D,RW24,HC602,ZS,P,C,EE  , ,   ,CF, ,HGH,ZS,D, ,      ,2723,0167,3370,0030,+,06890,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,1,NIV11D,RW25,D249L,ZS,P,C,EY  , ,   ,CF, ,HGH,ZS,D, ,      ,2490,0117,2490,0100,+,01970,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:020,1,NIV11D,RW25,WY,ZS,D,B,E   , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,NIV11D,RW25,HC602,ZS,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     ,-,250,    ,   , , , , , , , , ;
SID:010,2,NIV11D, ,HC602,ZS,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,06890,     ,     ,-,250,    ,   ,HGH,ZS,D, , , , , ;
SID:020,2,NIV11D, ,HC212,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07880,06890,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,NIV11D, ,HC213,ZS,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,NIV11D, ,NIVIK,ZS,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,NIV81D,RW24,DER24,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,4,NIV81D,RW24,HC601,ZS,P,C,EE  , ,010,CF, ,HGH,ZS,D, ,      ,2530,0152,2490,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,NIV81D,RW25,DER25,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,4,NIV81D,RW25, , , , ,    , ,010,CA, , , , , ,      ,    ,    ,2490,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,NIV81D,RW25,HC604,ZS,P,C,E   , ,010,CF, ,HGH,ZS,D, ,      ,2363,0156,2340,0130,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,NIV81D,RW25,HC601,ZS,P,C,EE  ,R,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,NIV81D, ,HC601,ZS,P,C,E   , ,010,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:020,5,NIV81D, ,HC602,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,06890,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,NIV81D, ,HC212,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,07880,06890,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NIV81D, ,HC213,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NIV81D, ,NIVIK,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,NIV82D,RW24,DER24,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,5,NIV82D,RW24,HC601,ZS,P,C,E   , ,010,CF, ,HGH,ZS,D, ,      ,2530,0152,2490,0130, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NIV82D,RW24,HC602,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     ,-,250,    ,   , , , , , , , , ;
SID:030,5,NIV82D,RW24,HC212,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,NIV82D,RW24,HC213,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NIV82D,RW24,NIVIK,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,5,NIV91D,RW06,DER06,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,5,NIV91D,RW06,HC102,ZS,P,C,EY  , ,010,CF, ,HGH,ZS,D, ,      ,0616,0085,0690,0090,+,02960,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,5,NIV91D,RW06,HC211,ZS,P,C,E   ,L,010,CF,Y,HGH,ZS,D, ,      ,0119,0064,2490,0050,+,05910,     ,     ,-,205,    ,   , , , , , , , , ;
SID:030,5,NIV91D,RW06,HC210,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    ,B,07880,06890,     ,-,230,    ,   , , , , , , , , ;
SID:040,5,NIV91D,RW06,HC106,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,5,NIV91D,RW06,KAKIS,ZS,E,A,E C , ,010,TF, , , , , ,      ,    ,    ,    ,    ,-,07880,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,5,NIV91D,RW06,NIVIK,ZS,E,A,EEC , ,010,TF, , , , , ,      ,    ,    ,    ,    ,+,09850,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,NIV92D,RW06,DER06,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
SID:010,4,NIV92D,RW06,HC501,ZS,P,C,E   , ,010,CF, ,HGH,ZS,D, ,      ,0630,0104,0690,0110,+,03940,     ,     , ,   ,    ,   , , , , , , , , ;
SID:020,4,NIV92D,RW06,HC502,ZS,P,C,E   , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,NIV92D,RW06,HC504,ZS,P,C,EE  , ,010,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:005,4,NIV92D,RW07,DER07,ZS,P,C,EY  , ,010,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   ,HGH,ZS,D, , , , , ;
