SID:010,5,ALBA2B,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00600,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,5,ALBA2B,RW11,ALBAD,NZ,E,A,EB  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,ATSA1Q,RW20,DER20,NZ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,5,ATSA1Q,RW20, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1960,    ,+,00520,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,ATSA1Q,RW20,ATSAT,NZ,P,C,EB  , ,   ,CF, ,QN,NZ,D, ,      ,0376,1753,2110,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATSA1Q,ELDAK,ATSAT,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,ATSA1Q,ELDAK,ELDAK,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATSA1Q,GUPUT,ATSAT,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,ATSA1Q,GUPUT,GUPUT,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATSA1Q,IDARA,ATSAT,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,ATSA1Q,IDARA,IDARA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,ATSA1Q,PEHRR,ATSAT,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,ATSA1Q,PEHRR,PEHRR,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,BAVE6P,RW02,DER02,NZ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,5,BAVE6P,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,BAVE6P,RW02,RINKO,NZ,P,C,EY  , ,   ,CF, ,QN,NZ,D, ,      ,0362,1911,0010,0060,+,02500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,BAVE6P,RW02,BAVEM,NZ,P,C,EE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAVE6P,AVOCA,BAVEM,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,BAVE6P,AVOCA,AVOCA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAVE6P,KABIN,BAVEM,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,BAVE6P,KABIN,ABAXO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BAVE6P,KABIN,KABIN,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAVE6P,KABKA,BAVEM,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,BAVE6P,KABKA,VETEV,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BAVE6P,KABKA,KABKA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAVE6P,KIDAL,BAVEM,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,BAVE6P,KIDAL,KIDAL,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAVE6P,MOLGI,BAVEM,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,BAVE6P,MOLGI,ABAXO,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BAVE6P,MOLGI,MOLGI,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,BAVE6P,VANDA,BAVEM,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,BAVE6P,VANDA,VETEV,NZ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,BAVE6P,VANDA,VANDA,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,DIVS2B,RW11, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,1060,    ,+,00530,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,5,DIVS2B,RW11,LATIP,NZ,E,A,EY  , ,   ,CF, ,QN,NZ,D, ,      ,0383,1861,1060,0030, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,DIVS2B,RW11,DIVSU,NZ,P,C,EB  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,-,03000,     ,     ,-,210,    ,   , , , , , , , , ;
SID:010,5,GUTB1P,RW02,DER02,NZ,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,5,GUTB1P,RW02, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0160,    ,+,00500,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,GUTB1P,RW02,GUTBU,NZ,P,C,EB  , ,   ,CF, ,QN,NZ,D, ,      ,0357,1936,0010,0090, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,GUTB1P,GLENN,GUTBU,NZ,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,13000, ,   ,    ,   ,NZCH,NZ,P,A, , , , ;
SID:020,6,GUTB1P,GLENN,GLENN,NZ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
