SID:030,2,KBREW1,ALL,HOMUR,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,KBREW1,ALL,KBREW,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,KBREW1,FAR,KBREW,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,14000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,KBREW1,FAR,FAR,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,LEINY6,ALL,TONCA,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,LEINY6,ALL,BOTNE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,LEINY6,ALL,KUUGL,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,5,LEINY6,ALL,LEINY,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,MEDOW4,RW17,HUSHH,K3,P,C,EY  , ,   ,CF, ,MSP,K3,D, ,      ,1730,0035,1695,0020, ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,MEDOW4,RW17, , , , , E  , ,   ,VM, , , , , ,      ,    ,    ,2450,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ORSKY2,ALL,ORSKY,K3,E,A,EE  , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:010,3,ORSKY2,FOD,ORSKY,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,ORSKY2,FOD,FOD,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ORSKY2,OVR,ORSKY,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,ORSKY2,OVR,ONTIJ,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,12000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,ORSKY2,OVR,GOOLD,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,3,ORSKY2,OVR,SIMJI,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,3,ORSKY2,OVR,EYHUX,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,3,ORSKY2,OVR,TODDO,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:070,3,ORSKY2,OVR,OVR,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,RST1,ALL,FGT,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,RST1,ALL,FOBUG,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,RST1,ALL,DOKTR,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,RST1,ALL,CORDY,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,RST1,ALL,RST,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,RST1,ALO,RST,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,RST1,ALO,ALO,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,SCHEP9,ALL,MSP,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,SCHEP9,ALL,HUGIR,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,SCHEP9,ALL,MCONL,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,SCHEP9,ALL,ARREX,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03100,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,SCHEP9,ALL,SCHEP,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SCHEP9,OBH,SCHEP,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SCHEP9,OBH,OTG,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,16000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,SCHEP9,OBH,OBH,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,SCHEP9,ONL,SCHEP,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,SCHEP9,ONL,OTG,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,3,SCHEP9,ONL,ONL,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,SLAYR4,RW17, , , , ,    , ,   ,VI, , , , , ,      ,    ,    ,1695,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,4,SLAYR4,RW17,BDOGG,K3,P,C,E   , ,   ,CF, ,VOK,K5,D, ,      ,2930,1390,2170,0019, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,4,SLAYR4,RW17,CLIKR,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,07000,05000,     , ,   ,    ,   , , , , , , , , ;
SID:040,4,SLAYR4,RW17,KEYPR,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,08000,     , ,   ,    ,   , , , , , , , , ;
SID:050,4,SLAYR4,RW17,MCONL,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,17000,11000,     , ,   ,    ,   , , , , , , , , ;
SID:060,4,SLAYR4,RW17,SLAYR,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,SLAYR4,TEYOU,SLAYR,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,6,SLAYR4,TEYOU,TTOSS,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,6,SLAYR4,TEYOU,TEYOU,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,5,SMERF7,ALL,ZOGAP,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,5,SMERF7,ALL,PAGOZ,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,5,SMERF7,ALL,SMERF,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,WLSTN7,RW04, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,WLSTN7,RW04,SNINE,K5,E,A,E   , ,   ,CF, ,GEP,K3,D, ,      ,0720,0313,0720,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,WLSTN7,RW04,DWIYT,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,WLSTN7,RW04,WLSTN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,WLSTN7,RW12B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,WLSTN7,RW12B,SNINE,K5,E,A,E   , ,   ,CF, ,GEP,K3,D, ,      ,0720,0313,0720,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,WLSTN7,RW12B,DWIYT,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,WLSTN7,RW12B,WLSTN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,WLSTN7,RW17, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,WLSTN7,RW17,SNINE,K5,E,A,E   , ,   ,CF, ,GEP,K3,D, ,      ,0720,0313,0720,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,WLSTN7,RW17,DWIYT,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,WLSTN7,RW17,WLSTN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,WLSTN7,RW22, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,WLSTN7,RW22,SNINE,K5,E,A,E   , ,   ,CF, ,GEP,K3,D, ,      ,0720,0313,0720,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,WLSTN7,RW22,DWIYT,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,WLSTN7,RW22,WLSTN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,WLSTN7,RW30B, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,WLSTN7,RW30B,SNINE,K5,E,A,E   , ,   ,CF, ,GEP,K3,D, ,      ,0720,0313,0720,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,WLSTN7,RW30B,DWIYT,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,WLSTN7,RW30B,WLSTN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,1,WLSTN7,RW35, , , , ,    , ,   ,VM, , , , , ,      ,    ,    ,0980,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,1,WLSTN7,RW35,SNINE,K5,E,A,E   , ,   ,CF, ,GEP,K3,D, ,      ,0720,0313,0720,0310, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,1,WLSTN7,RW35,DWIYT,K5,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,1,WLSTN7,RW35,WLSTN,K5,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,WLSTN7,GRB,WLSTN,K5,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,WLSTN7,GRB,GRB,K5,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ZMBRO7,ALL,MSP,K3,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,2,ZMBRO7,ALL,JEDET,K3,E,A,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,04000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ZMBRO7,ALL,ZMBRO,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,3,ZMBRO7,ODI,ZMBRO,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
SID:020,3,ZMBRO7,ODI,ODI,K3,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,COLDD,COLDD,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,COLDD,MILAC,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BAINY3,COLDD,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,GGULL,GGULL,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,GGULL,SHULZ,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BAINY3,GGULL,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,HHOGS,HHOGS,K5,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,HHOGS,MILAC,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BAINY3,HHOGS,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,MILAC,MILAC,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,MILAC,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,SHULZ,SHULZ,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,SHULZ,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,TIGHE,TIGHE,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,TIGHE,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,TTAIL,TTAIL,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,TTAIL,WINDD,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BAINY3,TTAIL,TIGHE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,4,BAINY3,TTAIL,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,4,BAINY3,WINDD,WINDD,K3,P,C,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,FL240,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,4,BAINY3,WINDD,TIGHE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,FL200,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,4,BAINY3,WINDD,BAINY,K3,P,C,EE H, ,   ,TF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,     , ,280,    ,   , , , , , , , , ;
STAR:010,5,BAINY3, ,BAINY,K3,P,C,E  H, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,B,FL190,15000,18000, ,280,    ,   , , , , , , , , ;
STAR:020,5,BAINY3, ,LUCCY,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,11000,     ,     , ,280,    ,   , , , , , , , , ;
STAR:030,5,BAINY3, ,SAUGR,K3,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BAINY3,RW04,SAUGR,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,BAINY3,RW04,GEP,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,BAINY3,RW04,PRRPL,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BAINY3,RW04,OSMOH,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:050,6,BAINY3,RW04,IRRRV,K3,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,BAINY3,RW04,IRRRV,K3,P,C,EE  , ,   ,FM, ,GIJ,K5,D, ,      ,3051,3453,1219,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BAINY3,RW12B,SAUGR,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,BAINY3,RW12B,OGLVE,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,08000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:030,6,BAINY3,RW12B,KAYQU,K3,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,07000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:010,6,BAINY3,RW17,SAUGR,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,BAINY3,RW17,GEP,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,BAINY3,RW17,PRRPL,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BAINY3,RW17,OSMOH,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:050,6,BAINY3,RW17,IRRRV,K3,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,BAINY3,RW17,IRRRV,K3,P,C,EE  , ,   ,FM, ,GIJ,K5,D, ,      ,3051,3453,1219,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:010,6,BAINY3,RW22,SAUGR,K3,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , , , , ;
STAR:020,6,BAINY3,RW22,GEP,K3,D, ,V   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,10000,     ,     , ,250,    ,   , , , , , , , , ;
STAR:030,6,BAINY3,RW22,PRRPL,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,09000,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:040,6,BAINY3,RW22,OSMOH,K3,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,08000,     ,     , ,210,    ,   , , , , , , , , ;
STAR:050,6,BAINY3,RW22,IRRRV,K3,P,C,EY  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
STAR:060,6,BAINY3,RW22,IRRRV,K3,P,C,EE  , ,   ,FM, ,GIJ,K5,D, ,      ,3051,3453,1219,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
