SID:010,2,ARTA1J,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2130,    ,+,02130,     ,10000, ,   ,    ,   ,MRD,LT,D, , , , , ;
SID:020,2,ARTA1J,RW21,D213G,LT,P,C,E   , ,   ,CF, ,MRD,LT,D, ,      ,2130,0070,2130,0060, ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARTA1J,RW21,D261G,LT,P,C,E   ,R,   ,AF, ,MRD,LT,D, ,      ,2612,0070,2130,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARTA1J,RW21,ARTAR,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTA1N,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2130,    ,+,02130,     ,10000, ,   ,    ,   ,MRD,LT,D, , , , , ;
SID:020,2,ARTA1N,RW21,MRD,LT,D, ,V   , ,   ,FA, ,MRD,LT,D, ,      ,0000,0000,2130,    ,+,03200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARTA1N,RW21,MRD,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARTA1N,RW21, , , , ,    ,L,   ,VI,Y, , , , ,      ,    ,    ,2310,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:050,2,ARTA1N,RW21,MRD,LT,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:060,2,ARTA1N,RW21,ARTAR,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTA1P,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0330,    ,+,02130,     ,10000, ,   ,    ,   ,MRD,LT,D, , , , , ;
SID:020,2,ARTA1P,RW03,MRD,LT,D, ,V   , ,   ,FA, ,MRD,LT,D, ,      ,0000,0000,0460,    ,+,03500,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ARTA1P,RW03,MRD,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARTA1P,RW03,ARTAR,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTA1R,RW03, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,0330,    ,+,02130,     ,10000, ,   ,    ,   ,MRD,LT,D, , , , , ;
SID:020,2,ARTA1R,RW03,D046E,LT,P,C,EY  , ,   ,CF, ,MRD,LT,D, ,      ,0460,0050,0460,0040, ,     ,     ,     ,-,210,    ,   , , , , , , , , ;
SID:030,2,ARTA1R,RW03,MRD,LT,D, ,V   ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARTA1R,RW03,ARTAR,LT,E,A,EEC , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,2,ARTA1U,RW21, , , , ,    , ,   ,CA, , , , , ,      ,    ,    ,2130,    ,+,02130,     ,10000, ,   ,    ,   ,MRD,LT,D,B, , , , ;
SID:020,2,ARTA1U,RW21,MRD,LT,D,B,E   , ,   ,FA, ,DYB,LT,D, ,      ,1459,0438,2130,    ,+,03200,     ,     , ,   ,    ,   , , , , , , , , ;
SID:030,2,ARTA1U,RW21,MRD,LT,D,B,EY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,05000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:040,2,ARTA1U,RW21,ARTAR,LT,E,A,EEC ,L,   ,TF,Y, , , , ,      ,    ,    ,    ,    , ,     ,     ,     , ,   ,    ,   , , , , , , , , ;
