APPCH:010,A,I29,BIB,BIB,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,I29,BIB,ZEBRE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,I29,BIB,ZEBRE,K5,P,C,EE A,R,   ,PI, ,IMTO,K5,P,I,      ,1159,0061,0709,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,I,I29, ,DELCO,K5,E,A,E  I, ,   ,IF, ,IMTO,K5,P,I,      ,1159,0193,    ,    ,J,02400,02400,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,I,I29, ,ZEBRE,K5,P,C,E  F, ,   ,CF, ,IMTO,K5,P,I,      ,1159,0061,2960,0133,H,02400,02318,     , ,   ,-300,   ,MTO,K5,D, , ,0,N,S;
APPCH:030,I,I29, ,RW29,K5,P,G,GY M, ,   ,CF, ,IMTO,K5,P,I,      ,1159,0012,2960,0048, ,00765,     ,     , ,   ,-300,   , , , , , ,0,N,S;
APPCH:040,I,I29, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2959,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,I,I29, ,ARCOL,K5,E,A,EY  ,R,   ,CF,Y,CMI,K5,D, ,      ,1778,0230,3578,0090,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,I,I29, ,ARCOL,K5,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3578,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,L29,BIB,BIB,K5,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,0,D,S;
APPCH:020,A,L29,BIB,ZEBRE,K5,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:030,A,L29,BIB,ZEBRE,K5,P,C,EE A,R,   ,PI, ,IMTO,K5,P,I,      ,1159,0061,0709,0100,+,02400,     ,     , ,   ,    ,   , , , , , ,0,D,S;
APPCH:010,L,L29, ,DELCO,K5,E,A,E  I, ,   ,IF, ,IMTO,K5,P,I,      ,1159,0193,    ,    ,+,02400,     ,18000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,L,L29, ,ZEBRE,K5,P,C,E  F, ,   ,CF, ,IMTO,K5,P,I,      ,1159,0061,2960,0133,+,02400,     ,     , ,   ,    ,   ,MTO,K5,D, , ,0,N,S;
APPCH:030,L,L29, ,RW29,K5,P,G,GY M, ,   ,CF, ,IMTO,K5,P,I,      ,1159,0012,2960,0048, ,00765,     ,     , ,   ,-321,   , , , , , ,0,N,S;
APPCH:040,L,L29, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,2959,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:050,L,L29, ,ARCOL,K5,E,A,EY  ,R,   ,CF,Y,CMI,K5,D, ,      ,1778,0230,3578,0090,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:060,L,L29, ,ARCOL,K5,E,A,EE  ,R,   ,HM, , , , , ,      ,    ,    ,3578,T010,+,02500,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:010,A,R06,HOMAX,HOMAX,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,0631,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R06, ,HOMAX,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R06, ,ZAGUK,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,0631,0060,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R06, ,WAXEK,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,0631,0030,V,01320,01333,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R06, ,RW06,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,0631,0018, ,00760,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R06, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0631,    ,+,00972,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R06, ,NIBIE,K5,P,C,EY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R06, ,NIBIE,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2433,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R11,WUBTA,WUBTA,K5,E,A,EE A,R,   ,HF, , , , , ,      ,    ,    ,1158,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R11, ,WUBTA,K5,E,A,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R11, ,YAYSU,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,1158,0060,+,02400,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
APPCH:021,R,R11, ,ZOSIB,K5,P,C,E S , ,031,TF, , , , , ,      ,    ,    ,1159,0023,V,01680,01683,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:030,R,R11, ,RW11,K5,P,G,GY M, ,031,TF, , , , , ,      ,    ,    ,1159,0029, ,00759,     ,     , ,   ,-300,   , , , , , ,A,J,S;
APPCH:040,R,R11, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1159,    ,+,01200,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:050,R,R11, ,NIBIE,K5,P,C,EY  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:060,R,R11, ,NIBIE,K5,P,C,EE  ,R,   ,HM, , , , , ,      ,    ,    ,2433,0040,+,03000,     ,     , ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,A,R24,NIBIE,NIBIE,K5,P,C,EE A,R,   ,HF, , , , , ,      ,    ,    ,2433,0040,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:010,R,R24, ,NIBIE,K5,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03000,     ,18000, ,   ,    ,   , , , , , ,A,J,S;
APPCH:020,R,R24, ,RIFJO,K5,P,C,E  F, ,051,TF, , , , , ,      ,    ,    ,2433,0061,+,02300,     ,     , ,   ,    ,   , , , , , ,A,J,S;
PRDAT:A,       LPV,A, LNAV/VNAV,A,      LNAV, ,   , ,   , ,   , ,   ,J,S;
