APPCH:010,A,D09-Z,BUPAS,BUPAS,GA,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,D09-Z,BUPAS,FD09Z,GA,P,C,EE  , ,   ,CF, ,KAY,GA,D, ,      ,2660,0057,0860,0043,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D09-Z, ,FD09Z,GA,P,C,E  F, ,   ,IF, ,KAY,GA,D, ,      ,2660,0057,    ,    ,+,02200,     ,     , ,   ,    ,   ,KAY,GA,D, , ,0, ,S;
APPCH:025,D,D09-Z, ,25VOR,GA,P,C,E S , ,   ,CF, ,KAY,GA,D, ,      ,2660,0025,0860,0032,+,01190,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:030,D,D09-Z, ,KAY,GA,D, ,V  M, ,   ,CF, ,KAY,GA,D, ,      ,0000,0000,0860,0025, ,00389,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D09-Z, ,KAY,GA,D, ,V M , ,   ,FA, ,KAY,GA,D, ,      ,0000,0000,0860,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D09-Z, , , , , ,    ,L,   ,CI,Y, , , , ,      ,    ,    ,2530,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D09-Z, ,D283O,GA,P,C,EY  , ,   ,CF, ,KAY,GA,D, ,      ,2830,0150,2830,0090, ,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D09-Z, ,BUPAS,GA,P,C,EECH,L,   ,CF,Y,KAY,GA,D, ,      ,2660,0100,0860,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,D27-Z,LIPEN,LIPEN,GA,P,C,E CC, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,D27-Z,LIPEN,FD27Z,GA,P,C,EE  , ,   ,CF, ,KAY,GA,D, ,      ,0860,0064,2660,0056,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,D,D27-Z, ,FD27Z,GA,P,C,E  F, ,   ,IF, ,KAY,GA,D, ,      ,0860,0064,    ,    ,+,01600,     ,     , ,   ,    ,   ,KAY,GA,D, , ,0, ,S;
APPCH:030,D,D27-Z, ,RW27,GA,P,G,G  M, ,   ,CF, ,KAY,GA,D, ,      ,0860,0020,2660,0044, ,00217,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,D,D27-Z, ,RW27,GA,P,G,G M , ,   ,FA, ,KAY,GA,D, ,      ,0860,0020,2660,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,D,D27-Z, , , , , ,    ,R,   ,CI,Y, , , , ,      ,    ,    ,1020,    , ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:060,D,D27-Z, ,KAY,GA,D, ,V   , ,   ,FD, ,KAY,GA,D, ,      ,0000,0000,0720,0170, ,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:070,D,D27-Z, ,LIPEN,GA,P,C,EECH,R,   ,CF,Y,KAY,GA,D, ,      ,0860,0120,2660,0050, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,S,S09-Y, ,FS09Y,GA,P,C,E  F, ,   ,IF, ,KAY,GA,D, ,      ,2660,0041,    ,    ,+,01700,     ,     , ,   ,    ,   ,KAY,GA,D, , ,0, ,S;
APPCH:030,S,S09-Y, ,KAY,GA,D, ,V  M, ,   ,CF, ,KAY,GA,D, ,      ,0000,0000,0860,0041, ,00389,     ,     , ,   ,-300,   , , , , , ,0, ,S;
APPCH:040,S,S09-Y, ,KAY,GA,D, ,V M , ,   ,FA, ,KAY,GA,D, ,      ,0000,0000,0860,    ,+,01500,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:050,S,S09-Y, ,KAY,GA,D, ,VE H,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:010,A,S27-Y,KAY,KAY,GA,D, ,V  C, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,02200,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:020,A,S27-Y,KAY,D086G,GA,P,C,E   , ,   ,CF, ,KAY,GA,D, ,      ,0860,0070,0860,0070,+,01600,     ,     , ,   ,    ,   , , , , , ,0, ,S;
APPCH:030,A,S27-Y,KAY,D086G,GA,P,C,EY  , ,   ,FC, ,KAY,GA,D, ,      ,0860,0070,0410,0044, ,     ,     ,     , ,   ,    ,   , , , , , ,0, ,S;
