SID:010,4,MYESE3,RW02, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,0150,    ,+,00511,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MYESE3,RW02,MYE,RJ,D, ,VE  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,4,MYESE3,RW20, , , , ,    , ,   ,VA, , , , , ,      ,    ,    ,1950,    ,+,00511,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,4,MYESE3,RW20,MYE,RJ,D, ,VE  ,L,   ,DF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MYESE3,KRE,MYE,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,MYESE3,KRE,KRE,RJ,D, ,VE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
SID:010,6,MYESE3,MALTA,MYE,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,06000,     ,14000, ,   ,    ,   , , , , , , , , ;
SID:020,6,MYESE3,MALTA,MALTA,RJ,E,A,EE  , ,   ,TF, , , , , ,      ,    ,    ,    ,    , ,FL150,     ,     , ,   ,    ,   , , , , , , , , ;
APPCH:010,A,I02,IWT,IWT,RJ,D, ,V   , ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,14000, ,   ,    ,   , , , , , ,0,N,S;
APPCH:020,A,I02,IWT,MUTHA,RJ,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,    ,    ,+,03400,     ,     , ,   ,    ,   , , , , , ,0,N,S;
APPCH:030,A,I02,IWT,MUTHA,RJ,P,C,E  C,R,   ,HF, , , , , ,      ,    ,    ,0140,0040,+,03400,     ,     ,-,230,    ,   , , , , , ,0,N,S;
APPCH:040,A,I02,IWT,MOOOE,RJ,P,C,EE  , ,   ,CF, ,IIJO,RJ,P,I,      ,1937,0117,0140,0026,+,03300,     ,     , ,   ,    ,   , , , , , ,0,N,S;
