RWY:RW08L,     ,      ,00588, ,    , ,   ;N54042402,E022530105,0000;
RWY:RW08R,     ,      ,00588, ,    , ,   ;
RWY:RW26L,     ,      ,00588, ,    , ,   ;
RWY:RW26R,     ,      ,00588, ,    , ,   ;N54042996,E022541294,0000;
