APPCH:010,A,P01,BISOP,BISOP,K2,E,A,E   , ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P01,BISOP,CAJLA,K2,P,C,E  A, ,   ,TF, , , , , ,      ,    ,    ,1130,0064,+,08800,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P01,BISOP,JUDDU,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,0980,0050,+,07800,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P01,FLG,FLG,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P01,FLG,JATID,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,2940,0279,+,11500,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P01,FLG,JUDDU,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,2940,0060,+,08900,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P01, ,JUDDU,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,07800,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P01, ,IVLEC,K2,P,C,E  F, ,   ,TF, , , , , ,      ,    ,    ,0080,0050,+,07500,     ,     , ,   ,    ,   ,UGBOY,K2,P,C, ,P,P,S;
APPCH:030,P,P01, ,UGBOY,K2,P,C,EY M, ,   ,TF, , , , , ,      ,    ,    ,0080,0050, ,06073,     ,     , ,   ,-269,   , , , , , ,P,P,S;
APPCH:040,P,P01, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,0080,    ,+,06402,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P01, ,GCN,K2,D, ,VY  , ,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P01, ,GCN,K2,D, ,VE  ,L,   ,HM, , , , , ,      ,    ,    ,0160,T010,+,10000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,A,P19,GCN,GCN,K2,D, ,V  A, ,   ,IF, , , , , ,      ,    ,    ,    ,    , ,     ,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,A,P19,GCN,EHGUY,K2,P,C,E   , ,   ,TF, , , , , ,      ,    ,    ,1450,0096,+,08400,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:030,A,P19,GCN,JAVPU,K2,P,C,EE  , ,   ,TF, , , , , ,      ,    ,    ,1880,0010,+,08400,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:010,P,P19, ,JAVPU,K2,P,C,E  I, ,   ,IF, , , , , ,      ,    ,    ,    ,    ,+,08400,     ,18000, ,   ,    ,   , , , , , ,P,P,S;
APPCH:020,P,P19, ,VALEQ,K2,E,A,E  F, ,   ,TF, , , , , ,      ,    ,    ,1880,0040,+,07500,     ,     , ,   ,    ,   ,RW19,K2,P,G, ,P,P,S;
APPCH:030,P,P19, ,RW19,K2,P,G,GY M, ,   ,TF, , , , , ,      ,    ,    ,1880,0050, ,06052,     ,     , ,   ,-276,   , , , , , ,P,P,S;
APPCH:040,P,P19, , , , , ,  M , ,   ,CA, , , , , ,      ,    ,    ,1880,    ,+,07000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:050,P,P19, ,GCN,K2,D, ,VY  ,R,   ,DF, , , , , ,      ,    ,    ,    ,    , ,10000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
APPCH:060,P,P19, ,GCN,K2,D, ,VE  ,L,   ,HM, , , , , ,      ,    ,    ,0160,T010,+,10000,     ,     , ,   ,    ,   , , , , , ,P,P,S;
RWY:RW01 ,     ,      ,05999,D,    , ,   ;N35384266,W112090228,0000;
RWY:RW19 ,     ,      ,05989,D,    , ,   ;N35392141,W112084398,0000;
