I
1200 Version - data cycle 1911, build 20250921, metadata FixXP1200. FMS

 54.227083333  178.302638889  AMOND ENRT PA 2105426 AMOND
 60.874052778 -151.373222222  AMOTT ENRT PA 2105411 AMOTT
 64.554441667 -153.511394444  AMTEE ENRT PA 2105431 AMTEE-MIL
 64.418019444 -165.281702778  AMULE ENRT PA 2105431 AMULE
 61.962522222 -162.444100000  ANESE ENRT PA 2105431 ANESE
 61.617283333 -159.631280556  ANIAK ENRT PA 2105411 ANIAK
 55.060408333 -131.578400000  ANNAH ENRT PA 2105431 ANNAH
 49.073694444 -122.234322222  ANTLR ENRT CY 2105426 ANTLR
 45.376388889  -71.037500000  ANTOV ENRT CY 2105431 ANTOV
 64.334005556 -165.093488889  ANWEX ENRT PA 2105426 ANWEX
 45.349805556  -82.228416667  APNEL ENRT CY 2105426 APNEL
 64.421572222 -164.695125000  APUYO ENRT PA 2105426 APUYO
 69.999772222 -146.252880556  ARBEZ ENRT PA 2105431 ARBEZ
 58.500000000 -150.000000000  ARCAL ENRT PA 2105431 ARCAL
 69.933600000 -148.422011111  ARCON ENRT PA 2105426 ARCON
 59.999994444 -146.153741667  ARISE ENRT PA 2105411 ARISE
 64.267858333 -145.949969444  ARORA ENRT PA 2105411 ARORA
 64.372611111 -165.465197222  AROXE ENRT PA 2105431 AROXE
 64.017105556 -145.692811111  AROYU ENRT PA 2105426 AROYU-MIL
 49.073055556 -124.129722222  ARRUE ENRT CY 2105426 ARRUE
 61.018997222 -163.101825000  ARSEN ENRT PA 2105411 ARSEN
 69.020533333 -148.441033333  ARTIC ENRT PA 2105411 ARTIC
 64.306594444 -147.136702778  ARUNY ENRT PA 2105411 ARUNY-MIL
 58.362680556 -135.820891667  ASORT ENRT PA 2105411 ASORT
 49.698916667  166.216527778  ASPIN ENRT PA 2105426 ASPIN
 59.847019444 -142.615375000  ATAGA ENRT PA 2105426 ATAGA
 65.975252778 -157.389308333  ATAGO ENRT PA 2105411 ATAGO
 65.233119444 -167.085361111  ATAYI ENRT PA 2105411 ATAYI
 70.510936111 -150.608180556  ATDAB ENRT PA 2105431 ATDAB
 46.234444444  -70.272500000  ATENE ENRT CY 2105426 ATENE
 58.318830556 -134.469880556  ATTNN ENRT PA 2105431 ATTNN
 60.742688889 -148.720858333  ATYOL ENRT PA 2105426 ATYOL
 59.469711111 -152.888722222  AUGEY ENRT PA 2105411 AUGEY
 42.576150000  -82.333669444  AUTTO ENRT CY 2105431 AUTTO
 63.183055556 -167.829500000  AVUBA ENRT PA 2105431 AVUBA
 69.988608333 -148.832194444  AWACO ENRT PA 2105431 AWACO
 67.838911111 -163.321011111  AWAMY ENRT PA 2105431 AWAMY
 59.896069444 -154.318483333  AWOMY ENRT PA 2105426 AWOMY
 70.039269444 -147.506208333  AXCUP ENRT PA 2105431 AXCUP
 42.944308333  -82.395088889  AXOBU ENRT CY 2105431 AXOBU
 65.002919444 -146.728994444  AXSEM ENRT PA 2105411 AXSEM-MIL
 57.762463889 -152.450277778  AXUTE ENRT PA 2105431 AXUTE
 42.830586111  -81.983380556  AXXIS ENRT CY 2105431 AXXIS
 62.787083333 -155.987413889  AYAGI ENRT PA 2105431 AYAGI-MIL
 64.208575000 -145.685202778  AYJAY ENRT PA 2105431 AYJAY-MIL
 65.849316667 -147.276288889  AYKID ENRT PA 2105411 AYKID
 62.471152778 -141.000000000  AYZOL ENRT PA 2105411 AYZOL
 65.540430556 -146.133436111  BACMY ENRT PA 2105431 BACMY
 58.280886111 -134.935038889  BADLE ENRT PA 2105431 BADLE
 52.203322222 -176.135702778  BAERE ENRT PA 2105431 BAERE
 60.327144444 -161.422377778  BAFIN ENRT PA 2105426 BAFIN
 57.909386111 -152.910269444  BAILY ENRT PA 2105431 BAILY
 65.076800000 -164.634750000  BAIME ENRT PA 2105411 BAIME
 68.059988889 -162.864250000  BALDS ENRT PA 2105431 BALDS
 66.565150000 -161.575680556  BALIN ENRT PA 2105411 BALIN
 62.213494444 -165.666836111  BANAT ENRT PA 2105431 BANAT
 54.099241667 -130.637788889  BANNE ENRT CY 2105426 BANNE
 42.366452778  -82.831533333  BARBR ENRT CY 2105426 BARBR-MIL
 58.814127778 -152.409702778  BAREL ENRT PA 2105426 BAREL
 58.360455556 -134.889244444  BARLO ENRT PA 2105411 BARLO
 57.798511111 -152.606119444  BARRF ENRT PA 2105431 BARRF
 57.356250000 -135.435547222  BASSU ENRT PA 2105431 BASSU
 64.252961111 -145.677191667  BATAC ENRT PA 2105426 BATAC-MIL
 59.065722222 -155.078294444  BATTY ENRT PA 2105411 BATTY
 61.404005556 -149.796361111  BAXTE ENRT PA 2105426 BAXTE-MIL
 52.595969444  173.294761111  BAZME ENRT PA 2105431 BAZME-MIL
 54.582836111 -133.107958333  BBGVP ENRT PA 2105431 BBGVP(CNF)
 61.354541667 -150.994275000  BDRIK ENRT PA 2105426 BDRIK
 55.594491667 -131.716608333  BEEHM ENRT PA 2105431 BEEHM
 66.559861111 -148.680419444  BEETE ENRT PA 2105426 BEETE
 56.382236111 -132.431658333  BEEVE ENRT PA 2105431 BEEVE
 62.557794444 -144.452633333  BEFTI ENRT PA 2105431 BEFTI(CNF)
 64.495158333 -165.329013889  BEMTE ENRT PA 2105426 BEMTE
 70.313119444 -149.849225000  BEPOW ENRT PA 2105411 BEPOW
 46.700238889  -82.556197222  BEPUP ENRT CY 2105426 BEPUP
 58.519291667 -136.307291667  BERGS ENRT PA 2105411 BERGS
 67.057758333 -162.999933333  BERJO ENRT PA 2105411 BERJO
 58.777955556 -135.156094444  BERNR ENRT PA 2105431 BERNR
 62.397788889 -154.442297222  BETPE ENRT PA 2105431 BETPE
 58.273211111 -134.381250000  BETTR ENRT PA 2105431 BETTR
 61.341752778 -149.871394444  BETUN ENRT PA 2105426 BETUN-MIL
 56.476544444 -132.342636111  BEUTI ENRT PA 2105431 BEUTI
 63.941666667 -147.750000000  BEYAR ENRT PA 2105431 BEYAR-MIL
 60.296183333 -151.681527778  BEYAY ENRT PA 2105426 BEYAY
 62.672166667 -141.000000000  BIBEM ENRT CY 2105431 BIBEM
 61.815700000 -163.000758333  BIBNE ENRT PA 2105431 BIBNE
 66.227741667 -145.847366667  BIJOU ENRT PA 2105426 BIJOU
 56.205758333 -166.112844444  BILBE ENRT PA 2105411 BILBE
 43.028055556  -80.316666667  BIMRO ENRT CY 2105431 BIMRO
 55.766663889 -161.999008333  BINAL ENRT PA 2105411 BINAL
 68.886833333 -165.994647222  BIRDI ENRT PA 2105426 BIRDI-MIL
 59.519636111 -155.331991667  BISAY ENRT PA 2105431 BISAY
 70.176822222 -148.661386111  BISHO ENRT PA 2105431 BISHO
 59.305672222 -155.179927778  BITOP ENRT PA 2105411 BITOP
 69.452177778 -148.432241667  BIXER ENRT PA 2105411 BIXER
 62.720283333 -143.945319444  BLAEK ENRT PA 2105431 BLAEK
 60.847230556 -146.999147222  BLIGH ENRT PA 2105411 BLIGH
 61.281291667 -149.970997222  BLNKK ENRT PA 2105431 BLNKK
 57.075416667 -135.605725000  BLOGR ENRT PA 2105431 BLOGR
 56.758672222 -132.983230556  BLOOK ENRT PA 2105431 BLOOK
 56.323352778 -132.566800000  BLOWW ENRT PA 2105431 BLOWW
 58.265180556 -134.365002778  BLSLE ENRT PA 2105431 BLSLE
 71.500000000 -160.000000000  BLUEE ENRT PA 2105431 BLUEE-MIL
 60.764055556 -151.878363889  BLUGA ENRT PA 2105411 BLUGA
 44.117222222  -52.822222222  BOBTU ENRT CY 2105431 BOBTU
 55.133333333 -130.666666667  BOCAA ENRT PA 2105431 BOCAA
 61.167900000 -149.827566667  BODLE ENRT PA 2105431 BODLE
 48.717777778  -93.527777778  BOFIN ENRT CY 2105426 BOFIN
 58.135380556 -135.062236111  BOGAY ENRT PA 2105431 BOGAY
 64.374430556 -146.846483333  BOGIE ENRT PA 2105411 BOGIE-MIL
 45.025791667  -82.431500000  BOGSO ENRT CY 2105431 BOGSO
 64.475000000 -147.661666667  BOJAA ENRT PA 2105426 BOJAA-MIL
 54.519583333 -131.648952778  BOKMA ENRT CY 2105426 BOKMA
 70.180519444 -148.621141667  BOLDT ENRT PA 2105431 BOLDT
 64.710055556 -152.705227778  BONET ENRT PA 2105426 BONET
 60.870555556 -150.871666667  BONKR ENRT PA 2105431 BONKR
 58.339447222 -134.501808333  BOOKU ENRT PA 2105431 BOOKU
 62.077552778 -162.925850000  BOREH ENRT PA 2105431 BOREH
 42.937500000  -79.947500000  BOREK ENRT CY 2105431 BOREK
 43.104444444  -82.008333333  BOSEP ENRT CY 2105431 BOSEP
 59.454297222 -139.552525000  BOTZO ENRT PA 2105431 BOTZO
 52.725450000  173.925536111  BOVJU ENRT PA 2105426 BOVJU-MIL
 64.765180556 -147.190336111  BRBAK ENRT PA 2105431 BRBAK-MIL
 58.548380556 -155.857494444  BREMI ENRT PA 2105411 BREMI
 60.447272222 -145.304447222  BRIJE ENRT PA 2105431 BRIJE
 66.160819444 -150.207158333  BRION ENRT PA 2105411 BRION
 60.488683333 -149.738194444  BROIL ENRT PA 2105411 BROIL
 42.331388889  -81.581938889  BROKK ENRT CY 2105411 BROKK
 70.069011111 -155.098655556  BRONX ENRT PA 2105411 BRONX
 59.141866667 -159.306763889  BROUS ENRT PA 2105431 BROUS
 41.852505556  -82.213291667  BRWNZ ENRT CY 2105431 BRWNZ
 57.701497222 -152.495558333  BRWWN ENRT PA 2105431 BRWWN
 62.663844444 -155.636391667  BRYCI ENRT PA 2105431 BRYCI-MIL
 57.134283333 -135.585777778  BSETT ENRT PA 2105431 BSETT
 64.170361111 -144.687363889  BUFLO ENRT PA 2105411 BUFLO-MIL
 59.167513889 -158.985988889  BUGPE ENRT PA 2105426 BUGPE
 48.810102778 -123.134916667  BUICK ENRT CY 2105411 BUICK
 64.797997222 -147.637655556  BURGH ENRT PA 2105431 BURGH-MIL
 66.018833333 -146.182361111  BURMA ENRT PA 2105426 BURMA
 57.765555556 -152.529116667  BURPE ENRT PA 2105431 BURPE
 61.116666667 -155.166666667  BUSRR ENRT PA 2105431 BUSRR-MIL
 70.212530556 -148.267961111  CABDU ENRT PA 2105431 CABDU
 58.773036111 -162.133822222  CABNN ENRT PA 2105431 CABNN-MIL
 61.200366667 -160.755813889  CABOT ENRT PA 2105411 CABOT
 68.619055556 -149.690527778  CABRO ENRT PA 2105426 CABRO
 58.637300000 -156.303558333  CACCA ENRT PA 2105426 CACCA
 61.373955556 -150.651908333  CAKAD ENRT PA 2105431 CAKAD
 59.018252778 -159.166800000  CAKOK ENRT PA 2105431 CAKOK
 64.194813889 -145.349663889  CALES ENRT PA 2105426 CALES-MIL
 64.840419444 -147.108963889  CALOX ENRT PA 2105431 CALOX-MIL
 55.507422222 -169.173858333  CAMBO ENRT PA 2105411 CAMBO
 70.208994444 -148.307447222  CAMOL ENRT PA 2105431 CAMOL
 70.166830556 -147.123725000  CAMRO ENRT PA 2105431 CAMRO
 48.782950000 -123.535741667  CAMZO ENRT CY 2105426 CAMZO
 64.431938889 -165.513733333  CANGU ENRT PA 2105431 CANGU
 60.512919444 -151.080722222  CANIL ENRT PA 2105426 CANIL
 61.251347222 -149.806513889  CAPED ENRT PA 2105431 CAPED
 59.927916667 -143.076916667  CAPEM ENRT PA 2105426 CAPEM
 61.216950000 -150.210455556  CAPPO ENRT PA 2105426 CAPPO-MIL
 55.362394444 -131.340216667  CARIL ENRT PA 2105431 CARIL
 62.297769444 -154.898352778  CAROU ENRT PA 2105431 CAROU-MIL
 48.675666667  168.783111111  CARTO ENRT PA 2105426 CARTO
 66.182691667 -160.478588889  CASAC ENRT PA 2105426 CASAC
 60.331127778 -145.298402778  CASEL ENRT PA 2105411 CASEL
 51.928552778 -176.513350000  CAVAM ENRT PA 2105426 CAVAM
 63.280894444 -148.988211111  CAWIN ENRT PA 2105411 CAWIN
 58.456225000 -135.762133333  CAYAK ENRT PA 2105431 CAYAK
 60.383866667 -160.746244444  CAYON ENRT PA 2105426 CAYON
 64.750000000 -148.250000000  CAYPA ENRT PA 2105431 CAYPA
 58.086011111 -134.204116667  CBRIT ENRT PA 2105431 CBRIT
 56.716961111 -135.213408333  CCASE ENRT PA 2105431 CCASE
 58.358883333 -134.633313889  CCCUT ENRT PA 2105431 CCCUT
 61.246925000 -149.864302778  CCOLE ENRT PA 2105426 CCOLE-MIL
 58.230880556 -134.294258333  CCUBB ENRT PA 2105431 CCUBB
 66.750000000 -145.000000000  CEBUM ENRT PA 2105431 CEBUM
 70.288477778 -151.160880556  CECGU ENRT PA 2105431 CECGU
 64.159611111 -165.099422222  CECVA ENRT PA 2105426 CECVA
 57.186452778 -135.837419444  CEDOG ENRT PA 2105431 CEDOG
 51.357916667  179.110944444  CEDOL ENRT PA 2105431 CEDOL
 70.426563889 -152.038350000  CEDUN ENRT PA 2105431 CEDUN
 61.428425000 -149.974191667  CEGEN ENRT PA 2105426 CEGEN-MIL
 58.937480556 -159.225519444  CEKBA ENRT PA 2105411 CEKBA
 70.279516667 -150.315283333  CELEX ENRT PA 2105426 CELEX
 65.574125000 -155.200625000  CENSE ENRT PA 2105411 CENSE
 59.005930556 -138.802852778  CENTA ENRT PA 2105411 CENTA
 57.110283333 -135.475650000  CENTZ ENRT PA 2105431 CENTZ
 55.147777778 -131.644494444  CEPKU ENRT PA 2105431 CEPKU
 61.322736111 -159.191222222  CERGU ENRT PA 2105411 CERGU
 56.677077778 -132.569711111  CESEP ENRT PA 2105431 CESEP
 61.242525000 -149.915583333  CETUX ENRT PA 2105431 CETUX-MIL
 64.592725000 -147.036875000  CEVDO ENRT PA 2105431 CEVDO-MIL
 70.314155556 -145.853008333  CEVKA ENRT PA 2105431 CEVKA
 64.468727778 -165.326391667  CEXEM ENRT PA 2105431 CEXEM
 61.560325000 -151.296061111  CEXIX ENRT PA 2105431 CEXIX
 66.869291667 -162.834291667  CFAKQ ENRT PA 2105431 CFAKQ(CNF)
 62.325247222 -150.082055556  CFCHR ENRT PA 2105431 CFCHR(CNF)
 58.284688889 -134.584802778  CFDCF ENRT PA 2105431 CFDCF(CNF)
 62.885538889 -155.978855556  CFDFX ENRT PA 2105431 CFDFX(CNF)
 64.474205556 -165.501394444  CFDGN ENRT PA 2105431 CFDGN(CNF)
 60.484175000 -145.563569444  CFDHK ENRT PA 2105431 CFDHK(CNF)
 58.297227778 -134.573733333  CFDKM ENRT PA 2105431 CFDKM(CNF)
 70.290394444 -148.261605556  CFDKR ENRT PA 2105431 CFDKR(CNF)
 57.747194444 -152.478002778  CFDVK ENRT PA 2105431 CFDVK(CNF)
 64.995019444 -150.651252778  CFDWB ENRT PA 2105431 CFDWB(CNF)
 61.769944444 -161.325705556  CFDZH ENRT PA 2105431 CFDZH(CNF)
 62.898619444 -160.071527778  CFFCC ENRT PA 2105431 CFFCC(CNF)
 58.361908333 -135.288872222  CFFJW ENRT PA 2105431 CFFJW(CNF)
 57.541841667 -157.585227778  CFFPH ENRT PA 2105431 CFFPH(CNF)
 64.469497222 -165.393730556  CFGCC ENRT PA 2105431 CFGCC(CNF)
 57.015100000 -135.395816667  CFGGN ENRT PA 2105431 CFGGN
 58.319394444 -134.560433333  CFGKR ENRT PA 2105431 CFGKR(CNF)
 64.460311111 -165.445508333  CFGLB ENRT PA 2105431 CFGLB(CNF)
 64.486344444 -165.391722222  CFGWP ENRT PA 2105431 CFGWP(CNF)
 64.628680556 -165.510863889  CFHBC ENRT PA 2105431 CFHBC(CNF)
 64.582638889 -165.543505556  CFHDJ ENRT PA 2105431 CFHDJ(CNF)
 57.074833333 -135.522986111  CFHDW ENRT PA 2105431 CFHDW
 58.320333333 -134.616550000  CFHFF ENRT PA 2105431 CFHFF(CNF)
 57.746038889 -152.580875000  CFHJB ENRT PA 2105431 CFHJB(CNF)
 70.145858333 -148.149338889  CFHLK ENRT PA 2105431 CFHLK(CNF)
 70.243230556 -148.781058333  CFHMV ENRT PA 2105431 CFHMV(CNF)
 70.099022222 -148.665411111  CFHND ENRT PA 2105431 CFHND(CNF)
 56.842872222 -132.867930556  CFHRL ENRT PA 2105431 CFHRL(CNF)
 56.795738889 -132.838033333  CFHRQ ENRT PA 2105431 CFHRQ(CNF)
 61.142983333 -149.905130556  CFHSB ENRT PA 2105431 CFHSB(CNF)
 58.328627778 -134.612319444  CFHSH ENRT PA 2105431 CFHSH(CNF)
 59.402230556 -139.602611111  CFHTD ENRT PA 2105431 CFHTD(CNF)
 61.109755556 -149.918769444  CFHTK ENRT PA 2105431 CFHTK(CNF)
 61.144897222 -149.910394444  CFHVN ENRT PA 2105431 CFHVN(CNF)
 61.111530556 -149.924119444  CFHWC ENRT PA 2105431 CFHWC(CNF)
 58.320602778 -134.615719444  CFJBC ENRT PA 2105431 CFJBC(CNF)
 64.493233333 -165.617616667  CFJJN ENRT PA 2105431 CFJJN(CNF)
 64.579119444 -165.154650000  CFJJR ENRT PA 2105431 CFJJR(CNF)
 58.313727778 -134.564983333  CFJNA ENRT PA 2105431 CFJNA(CNF)
 58.973547222 -133.156002778  CFJNB ENRT PA 2105431 CFJNB(CNF)
 58.192916667 -134.363858333  CFJNC ENRT PA 2105431 CFJNC(CNF)
 58.320930556 -134.615783333  CFJND ENRT PA 2105431 CFJND(CNF)
 58.323013889 -134.540122222  CFJNE ENRT PA 2105431 CFJNE(CNF)
 58.466047222 -134.123736111  CFJNF ENRT PA 2105431 CFJNF(CNF)
 58.319338889 -134.617430556  CFJNH ENRT PA 2105431 CFJNH(CNF)
 58.250208333 -134.417875000  CFJNI ENRT PA 2105431 CFJNI(CNF)
 58.288288889 -134.575144444  CFJNJ ENRT PA 2105431 CFJNJ(CNF)
 58.141483333 -134.313905556  CFJNW ENRT PA 2105431 CFJNW(CNF)
 56.755922222 -132.870080556  CFJRF ENRT PA 2105431 CFJRF(CNF)
 57.835613889 -152.533205556  CFJSH ENRT PA 2105431 CFJSH(CNF)
 64.510725000 -165.361900000  CFJVC ENRT PA 2105431 CFJVC(CNF)
 56.715091667 -132.823161111  CFJWX ENRT PA 2105431 CFJWX(CNF)
 56.777055556 -132.935194444  CFKJM ENRT PA 2105431 CFKJM(CNF)
 58.681705556 -162.068558333  CFKMW ENRT PA 2105431 CFKMW(CNF)
 61.751580556 -166.074041667  CFKPJ ENRT PA 2105431 CFKPJ(CNF)
 56.714430556 -133.024336111  CFKRH ENRT PA 2105431 CFKRH(CNF)
 56.727127778 -133.036952778  CFKSL ENRT PA 2105431 CFKSL(CNF)
 64.468780556 -165.240216667  CFKTX ENRT PA 2105431 CFKTX(CNF)
 68.067191667 -162.772922222  CFKVB ENRT PA 2105431 CFKVB(CNF)
 68.059638889 -162.765363889  CFKVT ENRT PA 2105431 CFKVT(CNF)
 60.426077778 -145.608088889  CFKWM ENRT PA 2105431 CFKWM(CNF)
 68.055572222 -162.919719444  CFKZT ENRT PA 2105431 CFKZT(CNF)
 64.538950000 -165.285372222  CFLOO ENRT PA 2105431 CFLOO(CNF)
 64.542463889 -165.444569444  CFLOX ENRT PA 2105431 CFLOX(CNF)
 67.943091667 -162.929716667  CFMLX ENRT PA 2105431 CFMLX(CNF)
 64.526161111 -165.296111111  CFMXT ENRT PA 2105431 CFMXT(CNF)
 60.469002778 -145.577350000  CFNFR ENRT PA 2105431 CFNFR(CNF)
 57.810866667 -152.548252778  CFNJX ENRT PA 2105431 CFNJX(CNF)
 55.273711111 -131.693527778  CFNKM ENRT PA 2105431 CFNKM(CNF)
 65.616330556 -168.092213889  CFNMN ENRT PA 2105431 CFNMN(CNF)
 65.630261111 -168.103322222  CFNQD ENRT PA 2105431 CFNQD(CNF)
 64.534516667 -165.563277778  CFODY ENRT PA 2105431 CFODY(CNF)
 64.623352778 -165.342372222  CFOOL ENRT PA 2105431 CFOOL(CNF)
 63.872827778 -148.964438889  CFPRV ENRT PA 2105431 CFPRV(CNF)
 66.862336111 -162.651411111  CFPTE ENRT PA 2105431 CFPTE(CNF)
 56.776672222 -132.974458333  CFQBW ENRT PA 2105431 CFQBW(CNF)
 56.774594444 -132.948019444  CFQBZ ENRT PA 2105431 CFQBZ(CNF)
 66.868100000 -162.814022222  CFQDL ENRT PA 2105431 CFQDL(CNF)
 56.717375000 -133.011680556  CFQGT ENRT PA 2105431 CFQGT(CNF)
 60.411530556 -145.341552778  CFQHT ENRT PA 2105431 CFQHT(CNF)
 55.279305556 -131.664547222  CFQPN ENRT PA 2105431 CFQPN(CNF)
 55.275247222 -131.709066667  CFQQG ENRT PA 2105431 CFQQG(CNF)
 62.912277778 -155.953241667  CFRCQ ENRT PA 2105431 CFRCQ(CNF)
 64.980983333 -150.644025000  CFRKB ENRT PA 2105431 CFRKB(CNF)
 66.849808333 -162.560802778  CFSOL ENRT PA 2105431 CFSOL(CNF)
 55.437227778 -131.998391667  CFSPD ENRT PA 2105431 CFSPD(CNF)
 66.871813889 -162.809291667  CFSSQ ENRT PA 2105431 CFSSQ(CNF)
 68.076391667 -162.782136111  CFSXT ENRT PA 2105431 CFSXT(CNF)
 66.826338889 -162.395255556  CFTJN ENRT PA 2105431 CFTJN(CNF)
 66.829075000 -162.403188889  CFTLN ENRT PA 2105431 CFTLN(CNF)
 66.832000000 -162.381005556  CFTPE ENRT PA 2105431 CFTPE(CNF)
 59.056750000 -160.387988889  CFTRX ENRT PA 2105431 CFTRX(CNF)
 55.320250000 -160.523863889  CFVGG ENRT PA 2105431 CFVGG(CNF)
 59.049022222 -160.407394444  CFVSJ ENRT PA 2105431 CFVSJ(CNF)
 66.850952778 -162.657422222  CFVTY ENRT PA 2105431 CFVTY(CNF)
 55.196019444 -162.708894444  CFVWB ENRT PA 2105431 CFVWB(CNF)
 56.500502778 -132.332266667  CFWAS ENRT PA 2105431 CFWAS(CNF)
 56.425252778 -132.303980556  CFWBN ENRT PA 2105431 CFWBN(CNF)
 56.396297222 -132.354747222  CFWBV ENRT PA 2105431 CFWBV(CNF)
 56.453844444 -132.432177778  CFWCV ENRT PA 2105431 CFWCV(CNF)
 56.287130556 -132.245466667  CFWDF ENRT PA 2105431 CFWDF(CNF)
 57.683522222 -152.378927778  CFWDX ENRT PA 2105431 CFWDX(CNF)
 56.369050000 -132.496208333  CFWFG ENRT PA 2105431 CFWFG(CNF)
 56.476044444 -132.459388889  CFWGH ENRT PA 2105431 CFWGH(CNF)
 68.054994444 -162.937433333  CFWGV ENRT PA 2105431 CFWGV(CNF)
 56.536294444 -132.329847222  CFWHJ ENRT PA 2105431 CFWHJ(CNF)
 56.515536111 -132.317980556  CFWIO ENRT PA 2105431 CFWIO(CNF)
 55.156091667 -131.730433333  CFWJV ENRT PA 2105431 CFWJV(CNF)
 57.008872222 -135.356050000  CFWKL ENRT PA 2105431 CFWKL(CNF)
 57.081080556 -135.530063889  CFWNB ENRT PA 2105431 CFWNB(CNF)
 57.022008333 -135.466075000  CFWOP ENRT PA 2105431 CFWOP(CNF)
 51.918650000 -176.731491667  CFWQH ENRT PA 2105431 CFWQH(CNF)
 57.011786111 -135.379194444  CFWQW ENRT PA 2105431 CFWQW(CNF)
 61.144811111 -149.904533333  CFWRR ENRT PA 2105431 CFWRR(CNF)
 57.717438889 -152.459686111  CFWRT ENRT PA 2105431 CFWRT(CNF)
 57.027125000 -135.410513889  CFWSD ENRT PA 2105431 CFWSD(CNF)
 57.734402778 -152.439072222  CFWTY ENRT PA 2105431 CFWTY(CNF)
 56.894947222 -135.303544444  CFWUI ENRT PA 2105431 CFWUI(CNF)
 58.201625000 -134.408497222  CFWVB ENRT PA 2105431 CFWVB(CNF)
 58.327925000 -134.532816667  CFWVC ENRT PA 2105431 CFWVC(CNF)
 51.938702778 -176.731211111  CFWWD ENRT PA 2105431 CFWWD(CNF)
 57.015972222 -135.391050000  CFWYU ENRT PA 2105431 CFWYU(CNF)
 64.429536111 -165.377013889  CFXDX ENRT PA 2105431 CFXDX(CNF)
